Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEHH072,NO2,2017,17.958,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-39.9,-0.82225,48.525387655822435
DEHH064,NO2,2018,43.899,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,25.941000000000003,-0.22040034364261157,-117.69945350931224
DEHH026,NO2,2018,45.456,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,1.5570000000000022,-0.22040034364261157,-7.064417297482726
DEHH050,NO2,2018,15.161,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-30.295,-0.22040034364261157,137.45441363342255
DEHH015,NO2,2018,32.327,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,17.165999999999997,-0.22040034364261157,-77.88554099459749
DEHH081,NO2,2018,30.705,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-1.6219999999999999,-0.22040034364261157,7.359335167962084
DEHH016,NO2,2018,23.002,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-7.702999999999999,-0.22040034364261157,34.950036250808836
DEHH073,NO2,2018,18.661,ug/m3,Industrial,Rural,HH,Hamburg,Hamburg,-4.3409999999999975,-0.22040034364261157,19.69597655001442
DEHH033,NO2,2018,21.281,ug/m3,Background,Urban,HH,Hamburg,Hamburg,2.6199999999999974,-0.22040034364261157,-11.887458779322222
DEHH008,NO2,2018,23.958,ug/m3,Background,Urban,HH,Hamburg,Hamburg,2.6769999999999996,-0.22040034364261157,-12.146079065742601
DEHH072,NO2,2018,20.313,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-3.6449999999999996,-0.22040034364261157,16.5380867368815
DEHH047,NO2,2018,14.967,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-5.345999999999998,-0.22040034364261157,24.2558605474262
DEHH059,NO2,2018,24.751,ug/m3,Background,Urban,HH,Hamburg,Hamburg,9.784,-0.22040034364261157,-44.391945304156
DEHH068,NO2,2018,55.272,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,30.520999999999997,-0.22040034364261157,-138.47982038308925
DEHH079,NO2,2018,28.565,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-26.706999999999997,-0.22040034364261157,121.17494718296139
DEHH070,NO2,2018,46.193,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,17.627999999999997,-0.22040034364261157,-79.98172647400469
DEHH059,NO2,2019,23.809,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-22.383999999999997,-1.2780651828298888,17.513973700807185
DEHH064,NO2,2019,42.713,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,18.904,-1.2780651828298888,-14.791107882418649
DEHH079,NO2,2019,27.804,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-14.909000000000002,-1.2780651828298888,11.665289220216868
DEHH050,NO2,2019,12.583,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-15.220999999999998,-1.2780651828298888,11.909408224624112
DEHH016,NO2,2019,21.837,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,9.254,-1.2780651828298888,-7.240632265335494
DEHH081,NO2,2019,30.798,ug/m3,Background,Urban,HH,Hamburg,Hamburg,8.960999999999999,-1.2780651828298888,-7.011379482350481
DEHH073,NO2,2019,15.84,ug/m3,Industrial,Rural,HH,Hamburg,Hamburg,-14.957999999999998,-1.2780651828298888,11.703628422832105
DEHH072,NO2,2019,17.1,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,1.2600000000000016,-1.2780651828298888,-0.9858652101061955
DEHH068,NO2,2019,47.851,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,30.750999999999998,-1.2780651828298888,-24.060588155536173
DEHH026,NO2,2019,39.643,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,-8.207999999999998,-1.2780651828298888,6.422207654406065
DEHH015,NO2,2019,29.637,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-10.006,-1.2780651828298888,7.829021660573477
DEHH070,NO2,2019,41.03,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,11.393,-1.2780651828298888,-8.914255824396724
DEHH008,NO2,2019,22.337,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-18.693,-1.2780651828298888,14.626014581361185
DEHH047,NO2,2019,14.641,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-7.696,-1.2780651828298888,6.02160210871212
DEHH033,NO2,2019,20.594,ug/m3,Background,Urban,HH,Hamburg,Hamburg,5.953000000000001,-1.2780651828298888,-4.6578219013985525
DEHH015,NO2,2020,25.047,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,4.452999999999999,-1.4497996870109546,-3.071458795235864
DEHH008,NO2,2020,19.842,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-5.205000000000002,-1.4497996870109546,3.5901511406249003
DEHH064,NO2,2020,36.948,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,17.106,-1.4497996870109546,-11.798871356681945
DEHH047,NO2,2020,12.475,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-24.473,-1.4497996870109546,16.880262990300317
DEHH050,NO2,2020,10.861,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-1.613999999999999,-1.4497996870109546,1.1132572413004003
DEHH026,NO2,2020,34.432,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,23.571,-1.4497996870109546,-16.258108076017194
DEHH059,NO2,2020,20.16,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-14.272000000000002,-1.4497996870109546,9.844118555042952
DEHH016,NO2,2020,18.3,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-1.8599999999999994,-1.4497996870109546,1.2829358542867069
DEHH081,NO2,2020,27.47,ug/m3,Background,Urban,HH,Hamburg,Hamburg,9.169999999999998,-1.4497996870109546,-6.325011711725325
DEHH079,NO2,2020,24.79,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-2.6799999999999997,-1.4497996870109546,1.8485312309077286
DEHH068,NO2,2020,41.219,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,16.429000000000002,-1.4497996870109546,-11.331910295739956
DEHH070,NO2,2020,36.301,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,-4.917999999999999,-1.4497996870109546,3.392192758807541
DEHH059,NO2,2021,20.409,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-15.892000000000003,-0.06764165390505354,234.94398913289587
DEHH008,NO2,2021,19.268,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-1.1409999999999982,-0.06764165390505354,16.868304278922334
DEHH068,NO2,2021,37.985,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,18.717,-0.06764165390505354,-276.70819560787885
DEHH050,NO2,2021,10.779,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-27.206,-0.06764165390505354,402.20778809146515
DEHH070,NO2,2021,34.294,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,23.514999999999997,-0.06764165390505354,-347.6408195607881
DEHH016,NO2,2021,19.341,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-14.952999999999996,-0.06764165390505354,221.06201041430847
DEHH026,NO2,2021,32.623,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,13.281999999999996,-0.06764165390505354,-196.35829748698222
DEHH015,NO2,2021,25.459,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-7.163999999999998,-0.06764165390505354,105.91107086257647
DEHH081,NO2,2021,27.194,ug/m3,Background,Urban,HH,Hamburg,Hamburg,1.7349999999999994,-0.06764165390505354,-25.64987548109578
DEHH047,NO2,2021,11.681,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-15.513,-0.06764165390505354,229.3409327597919
DEHH079,NO2,2021,24.397,ug/m3,Background,Urban,HH,Hamburg,Hamburg,12.716,-0.06764165390505354,-187.99067240208302
DEHH064,NO2,2021,33.788,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,9.390999999999998,-0.06764165390505354,-138.8345709757755
DEHH050,NO2,2022,9.6,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-24.187999999999995,-0.31672939346811824,76.36803056118865
DEHH068,NO2,2022,38.125,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,28.525,-0.31672939346811824,-90.06110764668043
DEHH008,NO2,2022,18.296,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-19.829,-0.31672939346811824,62.605493550430374
DEHH015,NO2,2022,24.105,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,5.809000000000001,-0.31672939346811824,-18.340577539686826
DEHH016,NO2,2022,17.441,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-6.6640000000000015,-0.31672939346811824,21.04004281708952
DEHH064,NO2,2022,31.329,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,13.888000000000002,-0.31672939346811824,-43.84815645914454
DEHH026,NO2,2022,31.947,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.6179999999999986,-0.31672939346811824,-1.9511924461226426
DEHH047,NO2,2022,10.529,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-21.418,-0.31672939346811824,67.62239451626999
DEHH059,NO2,2022,18.891,ug/m3,Background,Urban,HH,Hamburg,Hamburg,8.361999999999998,-0.31672939346811824,-26.401086139931348
DEHH070,NO2,2022,31.478,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,12.587000000000003,-0.31672939346811824,-39.74054906043004
DEHH081,NO2,2022,26.207,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-5.271000000000001,-0.31672939346811824,16.641966639987825
DEHH079,NO2,2022,23.595,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-2.612000000000002,-0.31672939346811824,8.24678749073197
DEHH047,NO2,2023,10.298,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-13.296999999999999,-0.8935428109854603,14.881211998488528
DEHH015,NO2,2023,21.602,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,11.304,-0.8935428109854603,-12.650764866580007
DEHH008,NO2,2023,16.879,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-4.722999999999999,-0.8935428109854603,5.285700854994458
DEHH026,NO2,2023,32.645,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,15.766000000000002,-0.8935428109854603,-17.64437003596076
DEHH016,NO2,2023,15.487,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-17.158,-0.8935428109854603,19.202213692567213
DEHH050,NO2,2023,8.477,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-7.01,-0.8935428109854603,7.845175310927622
DEHH059,NO2,2023,16.945,ug/m3,Background,Urban,HH,Hamburg,Hamburg,8.468,-0.8935428109854603,-9.476882244355934
DEHH081,NO2,2023,22.575,ug/m3,Background,Urban,HH,Hamburg,Hamburg,5.629999999999999,-0.8935428109854603,-6.30076134101605
DEHH070,NO2,2023,30.393,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,7.818000000000001,-0.8935428109854603,-8.749440881716428
DEHH064,NO2,2023,31.325,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,0.9319999999999986,-0.8935428109854603,-1.0430389999692629
DEHH079,NO2,2023,21.327,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-9.997999999999998,-0.8935428109854603,11.189167297953544
DEHH068,NO2,2023,35.524,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,14.197,-0.8935428109854603,-15.88843850060477
DEHH050,NO2,2024,8.378,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-27.146,-0.7451789264413519,36.42883478956847
DEHH064,NO2,2024,29.628,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,21.25,-0.7451789264413519,-28.51664109917962
DEHH047,NO2,2024,9.397,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-20.231,-0.7451789264413519,27.149184286000136
DEHH068,NO2,2024,33.259,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,23.862000000000002,-0.7451789264413519,-32.02183952511172
DEHH015,NO2,2024,20.492,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-12.767,-0.7451789264413519,17.132797972387113
DEHH026,NO2,2024,30.001,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,9.509,-0.7451789264413519,-12.760693657039953
DEHH081,NO2,2024,21.705,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-8.296000000000003,-0.7451789264413519,11.132896685119727
DEHH016,NO2,2024,19.66,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-2.044999999999998,-0.7451789264413519,2.74430734342693
DEHH008,NO2,2024,16.281,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-3.3790000000000013,-0.7451789264413519,4.534481424664846
DEHH059,NO2,2024,15.538,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-0.7429999999999986,-0.7451789264413519,0.9970759687854313
DEHH082,NO2,2024,11.91,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-3.628,-0.7451789264413519,4.868629360368172
DEHH079,NO2,2024,21.476,ug/m3,Background,Urban,HH,Hamburg,Hamburg,9.565999999999999,-0.7451789264413519,-12.83718535316481
DEHH070,NO2,2024,27.267,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,5.791,-0.7451789264413519,-7.771287934369373
DEHH015,NO2,2025,13.014,ug/m3,Industrial,Urban,HH,Hamburg,Hamburg,-14.253,-1.0391064935064933,13.71659217709521
DEHH026,NO2,2025,15.781,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,2.7670000000000012,-1.0391064935064933,-2.66286469894215
DEHH079,NO2,2025,34.401,ug/m3,Background,Urban,HH,Hamburg,Hamburg,18.620000000000005,-1.0391064935064933,-17.91924130621714
DEHH081,NO2,2025,16.87,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-17.531000000000002,-1.0391064935064933,16.871225528426027
DEHH082,NO2,2025,6.566,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-10.304000000000002,-1.0391064935064933,9.916211730357753
DEHH068,NO2,2025,21.3,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,14.734000000000002,-1.0391064935064933,-14.179489871418006
DEHH050,NO2,2025,3.386,ug/m3,Background,Suburban,HH,Hamburg,Hamburg,-17.914,-1.0391064935064933,17.23981142640031
DEHH008,NO2,2025,11.544,ug/m3,Background,Urban,HH,Hamburg,Hamburg,8.158000000000001,-1.0391064935064933,-7.85097586337913
DEHH059,NO2,2025,11.52,ug/m3,Background,Urban,HH,Hamburg,Hamburg,-0.02400000000000091,-1.0391064935064933,0.023096766452697502
DEHH064,NO2,2025,17.52,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,6.0,-1.0391064935064933,-5.774191613174157
DEHH070,NO2,2025,14.897,ug/m3,Traffic,Urban,HH,Hamburg,Hamburg,-2.6229999999999993,-1.0391064935064933,2.524284100225968
DEMV027,NO2,2014,11.391,ug/m3,Traffic,Urban,MV,Vorpommern-Greifswald,Am Peenestrom,,-0.7444154411764705,
DEMV027,NO2,2015,14.387,ug/m3,Traffic,Urban,MV,Vorpommern-Greifswald,Am Peenestrom,2.9960000000000004,0.10621245421245416,28.207614843426697
DEMV027,NO2,2016,15.654,ug/m3,Traffic,Urban,MV,Vorpommern-Greifswald,Am Peenestrom,1.2669999999999995,-0.29958318425760283,-4.229209336764854
DEMV026,NO2,2013,6.235,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,,-0.3699945454545454,
DEMV026,NO2,2014,6.21,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.025000000000000355,-0.7444154411764705,0.033583397948449965
DEMV026,NO2,2015,5.132,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-1.0780000000000003,0.10621245421245416,-10.149468892261009
DEMV026,NO2,2016,4.515,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.617,-0.29958318425760283,2.0595281458436587
DEMV026,NO2,2017,4.384,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.13099999999999934,-0.82225,0.15931894192763676
DEMV026,NO2,2018,5.714,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,1.33,-0.22040034364261157,-6.034473349808614
DEMV026,NO2,2019,5.591,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.12300000000000022,-1.2780651828298888,0.09623922289131914
DEMV026,NO2,2020,4.058,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-1.5330000000000004,-1.4497996870109546,1.057387454097593
DEMV026,NO2,2021,3.864,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.19399999999999995,-0.06764165390505354,2.86805524111388
DEMV026,NO2,2022,4.929,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,1.0650000000000004,-0.31672939346811824,-3.3624918367647574
DEMV026,NO2,2023,4.223,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.7060000000000004,-0.8935428109854603,0.7901132338822974
DEMV026,NO2,2024,3.435,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-0.7879999999999998,-0.7451789264413519,1.0574641499366368
DEMV026,NO2,2025,1.728,ug/m3,Background,Rural,MV,Vorpommern-Rügen,Bergen auf Rügen,-1.707,-1.0391064935064933,1.6427575139480477
DEMV019,NO2,2004,11.461,ug/m3,Background,urban,MV,Rostock,Güstrow,,-1.479365344467641,
DEMV019,NO2,2005,12.998,ug/m3,Background,urban,MV,Rostock,Güstrow,1.536999999999999,0.38800572519083976,3.961281754912325
DEMV019,NO2,2006,11.75,ug/m3,Background,urban,MV,Rostock,Güstrow,-1.2479999999999993,1.0483598484848484,-1.190430940104853
DEMV019,NO2,2007,10.644,ug/m3,Background,urban,MV,Rostock,Güstrow,-1.1059999999999999,-0.6833181818181818,1.6185724738907734
DEMV019,NO2,2008,12.869,ug/m3,Background,urban,MV,Rostock,Güstrow,2.2249999999999996,0.2012898832684825,11.053710021940208
DEMV019,NO2,2009,11.086,ug/m3,Background,urban,MV,Rostock,Güstrow,-1.7829999999999995,0.2801080139372823,-6.365401599681553
DEMV019,NO2,2010,11.201,ug/m3,Background,urban,MV,Rostock,Güstrow,0.11500000000000021,0.5359085457271364,0.2145888527378582
DEMV019,NO2,2011,10.479,ug/m3,Background,urban,MV,Rostock,Güstrow,-0.7220000000000013,-0.49229670329670333,1.4665952365008172
DEMV019,NO2,2012,10.562,ug/m3,Background,urban,MV,Rostock,Güstrow,0.08300000000000018,-0.8250618238021638,-0.10059852195985523
DEMV019,NO2,2013,9.727,ug/m3,Background,Urban,MV,Rostock,Güstrow,-0.8349999999999991,-0.3699945454545454,2.256790026388593
DEMV019,NO2,2014,9.905,ug/m3,Background,Urban,MV,Rostock,Güstrow,0.17799999999999905,-0.7444154411764705,-0.23911379339295907
DEMV019,NO2,2015,9.431,ug/m3,Background,Urban,MV,Rostock,Güstrow,-0.4740000000000002,0.10621245421245416,-4.462753483239071
DEMV019,NO2,2016,9.906,ug/m3,Background,Urban,MV,Rostock,Güstrow,0.4750000000000014,-0.29958318425760283,-1.5855362549039562
DEMV019,NO2,2017,7.923,ug/m3,Background,Urban,MV,Rostock,Güstrow,-1.9830000000000005,-0.82225,2.411675281240499
DEMV019,NO2,2018,9.062,ug/m3,Background,Urban,MV,Rostock,Güstrow,1.1389999999999993,-0.22040034364261157,-5.167868530400006
DEMV019,NO2,2019,6.814,ug/m3,Background,Urban,MV,Rostock,Güstrow,-2.2479999999999993,-1.2780651828298888,1.7589087240624794
DEMV019,NO2,2020,7.254,ug/m3,Background,Urban,MV,Rostock,Güstrow,0.4399999999999995,-1.4497996870109546,-0.30349020208932825
DEMV019,NO2,2021,6.543,ug/m3,Background,Urban,MV,Rostock,Güstrow,-0.7109999999999994,-0.06764165390505354,10.511274620783338
DEMV019,NO2,2022,6.69,ug/m3,Background,Urban,MV,Rostock,Güstrow,0.14700000000000024,-0.31672939346811824,-0.464118591553446
DEMV019,NO2,2023,5.895,ug/m3,Background,Urban,MV,Rostock,Güstrow,-0.7950000000000008,-0.8935428109854603,0.8897167435360152
DEMV019,NO2,2024,4.891,ug/m3,Background,Urban,MV,Rostock,Güstrow,-1.0039999999999996,-0.7451789264413519,1.3473274194624152
DEMV019,NO2,2025,1.987,ug/m3,Background,Urban,MV,Rostock,Güstrow,-2.904,-1.0391064935064933,2.794708740776292
DEMV004,NO2,1992,11.555,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,,-1.1657548209366393,
DEMV004,NO2,1993,12.192,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,0.6370000000000005,-0.93305,-0.6827072504153051
DEMV004,NO2,1995,13.799,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,1.6069999999999993,0.31805111111111106,5.052647023888542
DEMV004,NO2,1996,11.538,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-2.2609999999999992,0.633414551607445,-3.5695422441151003
DEMV004,NO2,1997,9.805,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-1.7330000000000005,-0.09385059422750415,18.465519736604097
DEMV004,NO2,1998,10.437,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,0.6319999999999997,-0.8200940325497288,-0.7706433346857411
DEMV004,NO2,1999,9.87,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-0.5670000000000002,-0.6543920922570017,0.8664530129702733
DEMV004,NO2,2000,11.248,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,1.3780000000000001,-0.7877622789783889,-1.7492586745674878
DEMV004,NO2,2001,9.437,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-1.811,-0.4724324786324786,3.8333520278753714
DEMV004,NO2,2002,9.788,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,0.35100000000000087,0.1768657587548638,1.9845559845559897
DEMV004,NO2,2003,11.763,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,1.9749999999999996,1.2274020202020202,1.6090897419860293
DEMV004,NO2,2004,10.245,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-1.5180000000000007,-1.479365344467641,1.0261156959481585
DEMV004,NO2,2005,9.471,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-0.7739999999999991,0.38800572519083976,-1.9948159260261145
DEMV004,NO2,2006,8.643,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-0.8279999999999994,1.0483598484848484,-0.7898051429541811
DEMV004,NO2,2007,7.15,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-1.4930000000000003,-0.6833181818181818,2.1849264950442366
DEMV004,NO2,2008,8.893,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,1.7430000000000003,0.2012898832684825,8.659153513816536
DEMV004,NO2,2009,8.447,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-0.4460000000000015,0.2801080139372823,-1.5922429127638715
DEMV004,NO2,2010,8.539,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,0.09200000000000053,0.5359085457271364,0.1716710821902872
DEMV004,NO2,2011,8.537,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,-0.0019999999999988916,-0.49229670329670333,0.00406259068282549
DEMV004,NO2,2012,9.259,ug/m3,Background,rural,MV,Rostock,Güstrow-Land,0.7219999999999995,-0.8250618238021638,-0.8750859380122322
DEMV004,NO2,2013,8.16,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-1.0990000000000002,-0.3699945454545454,2.9703140586839125
DEMV004,NO2,2014,8.494,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,0.33399999999999963,-0.7444154411764705,-0.44867419659128466
DEMV004,NO2,2015,5.466,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-3.0279999999999996,0.10621245421245416,-28.50889777900401
DEMV004,NO2,2016,7.713,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,2.247,-0.29958318425760283,-7.500420978461428
DEMV004,NO2,2017,6.844,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-0.8689999999999998,-0.82225,1.0568561872909696
DEMV004,NO2,2018,6.365,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-0.4790000000000001,-0.22040034364261157,2.1733178455325763
DEMV004,NO2,2019,6.497,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,0.13199999999999967,-1.2780651828298888,-0.10328111724922011
DEMV004,NO2,2020,4.826,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-1.6710000000000003,-1.4497996870109546,1.152573017480155
DEMV004,NO2,2021,4.524,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-0.3019999999999996,-0.06764165390505354,4.4647045505999525
DEMV004,NO2,2022,5.294,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,0.7699999999999996,-0.31672939346811824,-2.4310973843275687
DEMV004,NO2,2023,4.115,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-1.1789999999999994,-0.8935428109854603,1.319466717772277
DEMV004,NO2,2024,3.408,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-0.7070000000000003,-0.7451789264413519,0.9487654238644705
DEMV004,NO2,2025,1.174,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-2.234,-1.0391064935064933,2.149924010638511
DEMV017,NO2,1998,12.693,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,,-0.8200940325497288,
DEMV017,NO2,1999,10.898,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-1.795,-0.6543920922570017,2.7430038064931925
DEMV017,NO2,2000,8.077,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-2.8209999999999997,-0.7877622789783889,3.5810295507655168
DEMV017,NO2,2001,11.231,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,3.154,-0.4724324786324786,-6.676086303654843
DEMV017,NO2,2002,11.358,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,0.12700000000000067,0.1768657587548638,0.7180587180587219
DEMV017,NO2,2003,12.895,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,1.536999999999999,1.2274020202020202,1.252238447307608
DEMV017,NO2,2004,10.702,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-2.1929999999999996,-1.479365344467641,1.4823924382175957
DEMV017,NO2,2005,10.304,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.3979999999999997,0.38800572519083976,-1.0257580601529637
DEMV017,NO2,2006,9.729,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.5750000000000011,1.0483598484848484,-0.5484757937181828
DEMV017,NO2,2007,9.22,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.5089999999999986,-0.6833181818181818,0.7448945652896939
DEMV017,NO2,2008,9.658,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,0.43799999999999883,0.2012898832684825,2.1759662874650783
DEMV017,NO2,2009,9.605,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.05299999999999905,0.2801080139372823,-0.18921272281722734
DEMV017,NO2,2010,8.282,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-1.3230000000000004,0.5359085457271364,-2.468704801497269
DEMV017,NO2,2011,8.656,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,0.37400000000000055,-0.49229670329670333,-0.7597044576887888
