Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEMV004,O3,2015,54.043,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,2.0009999999999977,3.9592105263157897,0.5054037886340971
DEMV004,O3,2016,52.035,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-2.0080000000000027,-3.2604216417910448,0.6158712647045704
DEMV004,O3,2017,53.535,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,1.5,2.0007462686567163,0.7497202536367028
DEMV004,O3,2018,59.143,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,5.608000000000004,5.017432330827067,1.1177031657297087
DEMV004,O3,2019,57.906,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-1.2370000000000019,-1.3091722846441949,0.9448718205459048
DEMV004,O3,2020,52.865,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-5.040999999999997,-0.9156863468634683,5.5051601645772115
DEMV004,O3,2021,51.527,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-1.338000000000001,-2.200807272727273,0.6079587324981581
DEMV004,O3,2022,56.189,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,4.661999999999999,4.552683823529412,1.0240113701517364
DEMV004,O3,2023,53.954,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-2.2349999999999994,1.8135709219858154,-1.2323752950078894
DEMV004,O3,2024,53.723,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,-0.23100000000000165,-3.005936170212766,0.07684793918416805
DEMV004,O3,2025,61.135,ug/m3,Background,Rural,MV,Rostock,Güstrow-Land,7.411999999999999,2.1489151291512916,3.4491822871233397
DEMV017,O3,1998,54.718,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,,1.5311703056768557,
DEMV017,O3,1999,58.401,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,3.683,1.408478260869565,2.6148788393270572
DEMV017,O3,2000,53.275,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-5.126000000000005,-1.9172966101694917,2.673556075158793
DEMV017,O3,2001,52.32,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.9549999999999983,0.5456196581196582,-1.7503035049931432
DEMV017,O3,2002,54.514,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,2.1940000000000026,-0.0065792079207920295,-333.4747930775048
DEMV017,O3,2003,55.545,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,1.0309999999999988,5.031058823529412,0.20492704143672225
DEMV017,O3,2004,48.825,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-6.719999999999999,-4.106566197183098,1.6364036709330505
DEMV017,O3,2005,50.615,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,1.7899999999999991,0.2184495677233431,8.194110973325232
DEMV017,O3,2006,56.05,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,5.434999999999995,2.1944298507462685,2.4767253317082307
DEMV017,O3,2007,52.655,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-3.394999999999996,-2.3025641791044777,1.474443158114443
DEMV017,O3,2008,49.435,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-3.219999999999999,-0.18010149253731333,17.878807968972723
DEMV017,O3,2009,48.309,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-1.1260000000000048,-1.1085171339563864,1.0157713990231443
DEMV017,O3,2010,52.262,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,3.953000000000003,1.3363395638629285,2.9580804960777702
DEMV017,O3,2011,51.98,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.2820000000000036,-0.6983973063973065,0.40378162604135037
DEMV017,O3,2012,49.622,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-2.357999999999997,0.5109966555183948,-4.614511610859484
DEMV017,O3,2013,53.429,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,3.807000000000002,0.6431845018450181,5.918985903857084
DEMV017,O3,2014,48.577,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-4.852000000000004,-2.5478819188191877,1.9043268701591385
DEMV017,O3,2015,50.906,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,2.3290000000000006,3.9592105263157897,0.5882485875706216
DEMV017,O3,2016,47.384,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-3.5219999999999985,-3.2604216417910448,1.0802283836103055
DEMV017,O3,2017,49.509,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,2.125,2.0007462686567163,1.0621036926519956
DEMV017,O3,2018,57.744,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,8.235,5.017432330827067,1.6412777406890413
DEMV017,O3,2019,53.604,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-4.140000000000001,-1.3091722846441949,3.1623034252708493
DEMV017,O3,2020,51.895,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-1.708999999999996,-0.9156863468634683,1.8663595955688235
DEMV017,O3,2021,48.43,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-3.4650000000000034,-2.200807272727273,1.574422278106217
DEMV017,O3,2022,54.104,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,5.6739999999999995,4.552683823529412,1.246297836602521
DEMV017,O3,2023,54.801,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,0.6970000000000027,1.8135709219858154,0.3843246445729318
DEMV017,O3,2024,54.135,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,-0.6660000000000039,-3.005936170212766,0.2215615908946141
DEMV017,O3,2025,63.317,ug/m3,Background,Rural,MV,Ludwigslust-Parchim,Ludwigslust-Land,9.182000000000002,2.1489151291512916,4.272853718344106
DEMV012,O3,1994,59.074,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,,2.561679525222552,
DEMV012,O3,1995,45.346,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-13.728000000000002,-1.044154696132597,13.147477141889603
DEMV012,O3,1996,52.778,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,7.432000000000002,-0.7932167487684729,-9.369444116678986
DEMV012,O3,1997,51.756,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-1.0219999999999985,0.9911479028697573,-1.0311276420410238
DEMV012,O3,1998,53.277,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,1.5210000000000008,1.5311703056768557,0.9933578220272766
DEMV012,O3,1999,55.743,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,2.466000000000001,1.408478260869565,1.7508257447136915
DEMV012,O3,2000,54.406,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-1.3370000000000033,-1.9172966101694917,0.6973360266264752
DEMV012,O3,2001,53.563,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-0.8429999999999964,0.5456196581196582,-1.545032308596038
DEMV012,O3,2002,55.425,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,1.8619999999999948,-0.0065792079207920295,-283.01279157261234
DEMV012,O3,2003,56.875,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,1.4500000000000028,5.031058823529412,0.28820970910111365
DEMV012,O3,2004,52.726,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-4.149000000000001,-4.106566197183098,1.01033315933054
DEMV012,O3,2005,53.08,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,0.3539999999999992,0.2184495677233431,1.6205113321548197
DEMV012,O3,2006,56.042,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,2.9620000000000033,2.1944298507462685,1.3497811283385086
DEMV012,O3,2007,51.282,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-4.760000000000005,-2.3025641791044777,2.0672605103460278
DEMV012,O3,2008,50.137,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-1.144999999999996,-0.18010149253731333,6.357526436171957
DEMV012,O3,2009,49.889,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-0.24799999999999756,-1.1085171339563864,0.22372229747578704
DEMV012,O3,2010,55.187,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,5.297999999999995,1.3363395638629285,3.96456121128763
DEMV012,O3,2011,57.064,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,1.8770000000000024,-0.6983973063973065,-2.6875819577290994
DEMV012,O3,2012,52.367,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-4.697000000000003,0.5109966555183948,-9.191840982276098
DEMV012,O3,2013,61.661,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,9.294000000000004,0.6431845018450181,14.449975043458819
DEMV012,O3,2014,52.207,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-9.454,-2.5478819188191877,3.710533023595318
DEMV012,O3,2015,54.629,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,2.421999999999997,3.9592105263157897,0.6117381189764033
DEMV012,O3,2016,48.942,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-5.686999999999998,-3.2604216417910448,1.7442529294695648
DEMV012,O3,2017,51.259,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,2.317,2.0007462686567163,1.1580678851174937
DEMV012,O3,2018,57.169,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,5.909999999999997,5.017432330827067,1.1778933148114425
DEMV012,O3,2019,53.588,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-3.580999999999996,-1.3091722846441949,2.735316078718574
DEMV012,O3,2020,51.88,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-1.7079999999999984,-0.9156863468634683,1.8652675185673229
DEMV012,O3,2021,57.06,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,5.18,-2.200807272727273,-2.35368178949212
DEMV012,O3,2022,54.87,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-2.190000000000005,4.552683823529412,-0.4810349422205723
DEMV012,O3,2023,51.202,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-3.6679999999999993,1.8135709219858154,-2.022529119502881
DEMV012,O3,2024,50.456,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,-0.7459999999999951,-3.005936170212766,0.24817559580687698
DEMV012,O3,2025,56.095,ug/m3,Background,Rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun,5.638999999999996,2.1489151291512916,2.6241148026293173
DEMV003,O3,1992,31.739,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,,1.7184129692832764,
DEMV003,O3,1993,32.388,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,0.6489999999999974,-0.15195859872611478,-4.270900136225484
DEMV003,O3,1994,35.403,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,3.0150000000000006,2.561679525222552,1.1769622118278302
DEMV003,O3,1995,34.556,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-0.8470000000000013,-1.044154696132597,0.8111824839146641
DEMV003,O3,1996,32.875,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-1.6809999999999974,-0.7932167487684729,2.119218993559923
DEMV003,O3,1997,35.206,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,2.331000000000003,0.9911479028697573,2.3518185260250815
DEMV003,O3,1998,36.803,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,1.5969999999999942,1.5311703056768557,1.0429930583678857
DEMV003,O3,1999,39.454,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,2.6510000000000034,1.408478260869565,1.8821731748726682
DEMV003,O3,2000,34.319,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-5.134999999999998,-1.9172966101694917,2.6782501845377262
DEMV003,O3,2001,34.438,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,0.11899999999999977,0.5456196581196582,0.21810064617192046
DEMV003,O3,2002,40.725,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,6.286999999999999,-0.0065792079207920295,-955.5861550037692
DEMV003,O3,2003,43.956,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,3.2310000000000016,5.031058823529412,0.6422107380039289
DEMV003,O3,2004,36.919,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-7.037000000000006,-4.106566197183098,1.7135971179101024
DEMV003,O3,2005,37.733,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,0.8140000000000001,0.2184495677233431,3.7262605208305826
DEMV003,O3,2006,39.645,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,1.9120000000000061,2.1944298507462685,0.871296933620268
DEMV003,O3,2007,36.789,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-2.8560000000000016,-2.3025641791044777,1.240356306207616
DEMV003,O3,2008,38.659,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,1.8699999999999974,-0.18010149253731333,-10.383034441608372
DEMV003,O3,2009,36.673,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-1.985999999999997,-1.1085171339563864,1.791582591882729
DEMV003,O3,2010,40.079,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,3.405999999999999,1.3363395638629285,2.548753394799108
DEMV003,O3,2011,39.163,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-0.9160000000000039,-0.6983973063973065,1.31157435976551
DEMV003,O3,2012,39.025,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-0.13799999999999812,0.5109966555183948,-0.27006047595360516
DEMV003,O3,2013,42.429,ug/m3,Traffic,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,3.4040000000000035,0.6431845018450181,5.292416080044529
DEMV003,O3,2014,37.668,ug/m3,Traffic,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-4.761000000000003,-2.5478819188191877,1.868610929271982
DEMV003,O3,2015,38.63,ug/m3,Traffic,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,0.9620000000000033,3.9592105263157897,0.2429777334662687
DEMV003,O3,2016,38.666,ug/m3,Traffic,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,0.03599999999999426,-3.2604216417910448,-0.01104151669788893
DEMV060,O3,2023,59.858,ug/m3,Background,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,21.192,1.8135709219858154,11.685233669712394
DEMV060,O3,2024,56.244,ug/m3,Background,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-3.613999999999997,-3.005936170212766,1.2022876719116067
DEMV060,O3,2025,46.597,ug/m3,Background,Urban,MV,Mecklenburgische Seenplatte,Neubrandenburg,-9.646999999999998,2.1489151291512916,-4.489241975698713
DEMV002,O3,1992,46.002,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,,1.7184129692832764,
DEMV002,O3,1993,33.073,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-12.929000000000002,-0.15195859872611478,85.08238499423655
DEMV002,O3,1994,32.099,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-0.9740000000000038,2.561679525222552,-0.38021930159877637
DEMV002,O3,1995,30.434,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-1.6649999999999956,-1.044154696132597,1.594591305452078
DEMV002,O3,1996,33.102,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,2.6679999999999957,-0.7932167487684729,-3.363519497214678
DEMV002,O3,1997,40.807,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,7.705000000000005,0.9911479028697573,7.773814561571532
DEMV002,O3,1998,40.863,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,0.055999999999997385,1.5311703056768557,0.036573332040450275
DEMV002,O3,1999,43.065,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,2.201999999999998,1.408478260869565,1.563389411946287
DEMV002,O3,2000,40.818,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-2.247,-1.9172966101694917,1.1719626416078428
DEMV002,O3,2001,38.954,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-1.8639999999999972,0.5456196581196582,-3.416299197180335
DEMV002,O3,2002,41.288,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,2.333999999999996,-0.0065792079207920295,-354.7539503386025
DEMV002,O3,2003,42.946,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,1.6580000000000013,5.031058823529412,0.3295528949583765
DEMV002,O3,2004,42.252,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-0.6939999999999955,-4.106566197183098,0.16899764101600145
DEMV002,O3,2005,44.304,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,2.0519999999999996,0.2184495677233431,9.393472467744907
DEMV002,O3,2006,47.342,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,3.0379999999999967,2.1944298507462685,1.384414270051445
DEMV021,O3,2006,52.55,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,5.207999999999998,2.1944298507462685,2.373281605802479
DEMV002,O3,2007,45.403,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-7.1469999999999985,-2.3025641791044777,3.1039308545048407
DEMV021,O3,2007,49.295,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,3.892000000000003,-2.3025641791044777,-1.6902894761064575
DEMV002,O3,2008,32.268,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-17.027,-0.18010149253731333,94.54113766698717
DEMV021,O3,2008,49.649,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,17.381,-0.18010149253731333,-96.50669605860715
DEMV022,O3,2008,31.203,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-18.446,-0.18010149253731333,102.42002850797235
DEMV021,O3,2009,46.752,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,15.549000000000003,-1.1085171339563864,-14.026846788109063
DEMV022,O3,2009,30.902,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-15.850000000000001,-1.1085171339563864,14.298380705609919
DEMV021,O3,2010,54.169,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,23.266999999999996,1.3363395638629285,17.41099390393155
DEMV022,O3,2010,35.287,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-18.881999999999998,1.3363395638629285,-14.129642278507568
DEMV021,O3,2011,53.681,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,18.394,-0.6983973063973065,-26.337444075902493
DEMV022,O3,2011,35.742,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-17.939,-0.6983973063973065,25.68595244523295
DEMV021,O3,2012,53.5,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock,17.758000000000003,0.5109966555183948,34.7516951593057
DEMV022,O3,2012,35.848,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock,-17.652,0.5109966555183948,-34.54425740241379
DEMV022,O3,2013,36.958,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,1.1099999999999994,0.6431845018450181,1.7257878521884307
DEMV021,O3,2013,50.652,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,13.694000000000003,0.6431845018450181,21.29093589898053
DEMV022,O3,2014,33.856,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-16.796,-2.5478819188191877,6.5921422323150995
DEMV021,O3,2014,44.607,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,10.750999999999998,-2.5478819188191877,-4.219583301954014
DEMV022,O3,2015,36.437,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-8.170000000000002,3.9592105263157897,-2.0635427052176807
DEMV021,O3,2015,50.705,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,14.268,3.9592105263157897,3.603748753738784
DEMV021,O3,2016,47.792,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-2.9129999999999967,-3.2604216417910448,0.893442726137654
DEMV022,O3,2016,34.197,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-13.594999999999999,-3.2604216417910448,4.169706097439553
DEMV021,O3,2017,52.811,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,18.613999999999997,2.0007462686567163,9.303528534129056
DEMV022,O3,2017,36.752,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-16.058999999999997,2.0007462686567163,-8.026505035434539
DEMV021,O3,2018,54.955,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,18.202999999999996,5.017432330827067,3.6279512706451262
DEMV022,O3,2018,40.123,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-14.832,5.017432330827067,-2.956093679404962
DEMV021,O3,2019,53.907,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,13.783999999999999,-1.3091722846441949,-10.528789955056371
DEMV022,O3,2019,36.224,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-17.683,-1.3091722846441949,13.50700760122329
DEMV021,O3,2020,51.31,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,15.086000000000006,-0.9156863468634683,-16.475073644676037
DEMV022,O3,2020,37.747,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-13.563000000000002,-0.9156863468634683,14.811840371386785
DEMV022,O3,2021,42.081,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,4.334000000000003,-2.200807272727273,-1.9692773891233313
DEMV021,O3,2021,55.324,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,13.242999999999995,-2.200807272727273,-6.01733743981547
DEMV021,O3,2022,56.634,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,1.3100000000000023,4.552683823529412,0.2877423626981504
DEMV022,O3,2022,45.93,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-10.704,4.552683823529412,-2.3511406490999978
DEMV022,O3,2023,46.094,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,0.16400000000000148,1.8135709219858154,0.09042932813480795
DEMV021,O3,2023,55.913,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,9.818999999999996,1.8135709219858154,5.414180322900432
DEMV021,O3,2024,55.1,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-0.8129999999999953,-3.005936170212766,0.2704648249208996
DEMV022,O3,2024,43.622,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,-11.478000000000002,-3.005936170212766,3.8184443547873363
DEMV022,O3,2025,49.865,ug/m3,Traffic,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,6.243000000000002,2.1489151291512916,2.905186861644768
DEMV021,O3,2025,66.895,ug/m3,Background,Urban,MV,Rostock (Kreisfreie Stadt),Rostock,17.029999999999994,2.1489151291512916,7.924929081180581
DEMV007,O3,1993,51.409,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,,-0.15195859872611478,
DEMV007,O3,1994,49.704,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-1.7049999999999983,2.561679525222552,-0.6655789622442614
DEMV007,O3,1995,48.068,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-1.6360000000000028,-1.044154696132597,1.5668176430748415
DEMV007,O3,1996,48.952,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,0.8840000000000003,-0.7932167487684729,-1.1144494885823768
DEMV007,O3,1997,51.058,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,2.1060000000000016,0.9911479028697573,2.124809015790999
DEMV007,O3,1998,51.22,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,0.16199999999999903,1.5311703056768557,0.10580142483130688
DEMV007,O3,1999,51.89,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,0.6700000000000017,1.408478260869565,0.47569069300818156
DEMV007,O3,2000,51.229,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-0.6610000000000014,-1.9172966101694917,0.3447562554974569
DEMV007,O3,2001,50.03,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-1.198999999999998,0.5456196581196582,-2.197501468572544
DEMV007,O3,2002,53.823,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,3.7929999999999993,-0.0065792079207920295,-576.5131677953391
DEMV007,O3,2003,54.418,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,0.5949999999999989,5.031058823529412,0.11826536338976687
DEMV007,O3,2004,52.992,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-1.426000000000002,-4.106566197183098,0.34724875517121034
DEMV007,O3,2005,48.991,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-4.000999999999998,0.2184495677233431,-18.31544022585154
DEMV007,O3,2006,43.679,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-5.311999999999998,2.1944298507462685,-2.420674326041238
DEMV007,O3,2007,48.802,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,5.1229999999999976,-2.3025641791044777,-2.224910839181236
DEMV007,O3,2008,46.47,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-2.3320000000000007,-0.18010149253731333,12.948254715417521
DEMV007,O3,2009,47.581,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,1.1110000000000042,-1.1085171339563864,-1.0022398084500113
DEMV007,O3,2010,52.6,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,5.018999999999998,1.3363395638629285,3.755781940251534
DEMV007,O3,2011,49.619,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide,-2.9810000000000016,-0.6983973063973065,4.268344068188832
