Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DEBB032,PM10,2008,21.202,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DESH021,PM10,2003,24.656,ug/m3,Background,urban,SH,Kiel,Kiel
DESH021,PM10,2006,19.005,ug/m3,Background,urban,SH,Kiel,Kiel
DEBB021,PM10,2006,26.767,ug/m3,Background,urban,BB,Potsdam,Potsdam
DETH073,PM10,2003,27.319,ug/m3,Industrial,rural,TH,Saale-Holzland-Kreis,Dornburg-Camburg
DETH007,PM10,2004,20.471,ug/m3,Background,urban,TH,Saalfeld-Rudolstadt,Rudolstadt
DETH075,PM10,2007,24.302,ug/m3,Traffic,urban,TH,Jena,Jena
DEUB016,PM10,2002,16.589,ug/m3,Traffic,rural,NW,Münster,Münster
DETH085,PM10,2006,21.434,ug/m3,Industrial,rural,TH,Saalfeld-Rudolstadt,Unterwellenborn
DETH088,PM10,2008,22.726,ug/m3,Traffic,urban,TH,Nordhausen,Nordhausen
DEHE031,PM10,2002,24.297,ug/m3,Traffic,urban,HE,Fulda,Fulda
DEBB053,PM10,2009,20.645,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB045,PM10,2008,27.706,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DESH010,PM10,2004,22.579,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DEBB045,PM10,2009,31.221,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB065,PM10,2007,17.202,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Bad Belzig
DESN047,PM10,2008,20.455,ug/m3,Traffic,urban,SN,Zwickau,Zwickau
DEBB066,PM10,2003,21.352,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBB066,PM10,2007,20.905,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBB066,PM10,2005,22.634,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBE067,PM10,2010,29.936,ug/m3,Traffic,urban,BE,Berlin,Berlin
DETH075,PM10,2006,30.419,ug/m3,Traffic,urban,TH,Jena,Jena
DEBB064,PM10,2006,28.185,ug/m3,Background,urban,BB,Cottbus,Cottbus
DERP024,PM10,2005,23.07,ug/m3,Traffic,urban,RP,Koblenz,Koblenz
DERP029,PM10,2002,30.794,ug/m3,Traffic,urban,RP,Koblenz,Koblenz
DEBB048,PM10,2009,19.972,ug/m3,Background,suburban,BB,Ostprignitz-Ruppin,Neuruppin
DEBB049,PM10,2004,25.997,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB086,PM10,2010,29.679,ug/m3,Background,suburban,BB,Teltow-Fläming,Blankenfelde-Mahlow
DEUB031,PM10,2004,14.408,ug/m3,Background,rural,SN,Görlitz,Zittau
DETH025,PM10,2006,24.933,ug/m3,Background,urban,TH,Schmalkalden-Meiningen,Meiningen
DEMV002,PM10,2000,17.643,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock
DETH025,PM10,2001,19.504,ug/m3,Background,urban,TH,Schmalkalden-Meiningen,Meiningen
DETH086,PM10,2007,15.741,ug/m3,Background,urban,TH,Suhl,Suhl
DEBB042,PM10,2005,26.957,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB042,PM10,2008,26.213,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DETH032,PM10,2001,26.942,ug/m3,Traffic,urban,TH,Gotha,Gotha
DENW013,PM10,2004,23.433,ug/m3,Background,urban,NW,Unna,Schwerte
DEBW007,PM10,2002,26.83,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW007,PM10,2002,26.83,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBB045,PM10,2005,36.972,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB048,PM10,2002,20.499,ug/m3,Background,suburban,BB,Ostprignitz-Ruppin,Neuruppin
DEBB048,PM10,2003,23.306,ug/m3,Background,suburban,BB,Ostprignitz-Ruppin,Neuruppin
DEBB048,PM10,2007,19.408,ug/m3,Background,suburban,BB,Ostprignitz-Ruppin,Neuruppin
DENW077,PM10,2006,27.732,ug/m3,Traffic,urban,NW,Hagen,Hagen
DENW048,PM10,2005,25.693,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf
DETH016,PM10,2004,20.473,ug/m3,Background,urban,TH,Ilm-Kreis,Arnstadt
DEBE027,PM10,2008,18.277,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEST100,PM10,2008,20.51,ug/m3,Traffic,urban,ST,Harz,Wernigerode
DEBB054,PM10,2004,26.408,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBB054,PM10,2011,34.278,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DESN047,PM10,2002,24.53,ug/m3,Traffic,urban,SN,Zwickau,Zwickau
DEUB016,PM10,2004,17.364,ug/m3,Traffic,rural,NW,Münster,Münster
DEBB053,PM10,2002,21.415,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DESN047,PM10,2004,21.511,ug/m3,Traffic,urban,SN,Zwickau,Zwickau
DEBB055,PM10,2007,19.565,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB049,PM10,2010,27.72,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB049,PM10,2012,20.53,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBW004,PM10,2012,17.107,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,PM10,2007,19.019,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,PM10,2010,20.562,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBE069,PM10,2011,32.913,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBW001,PM10,2004,24.491,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW006,PM10,2011,23.566,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEST096,PM10,2003,34.481,ug/m3,Traffic,urban,ST,Börde,Wolmirstedt
DETH037,PM10,2001,29.007,ug/m3,Background,urban,TH,Jena,Jena
DEST100,PM10,2007,24.063,ug/m3,Traffic,urban,ST,Harz,Wernigerode
DEBB064,PM10,2009,23.164,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBB064,PM10,2010,26.666,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEUB002,PM10,2001,11.696,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEUB002,PM10,2002,15.436,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEBW005,PM10,1998,20.384,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEUB002,PM10,2003,19.124,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEUB039,PM10,2003,20.384,ug/m3,Background,rural,BB,Oder-Spree,Schlaubetal
DEBB066,PM10,2009,20.992,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DETH075,PM10,2008,33.267,ug/m3,Traffic,urban,TH,Jena,Jena
DEBB064,PM10,2002,53.004,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBB064,PM10,2005,26.459,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBB064,PM10,2003,27.434,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBB064,PM10,2007,22.815,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBB086,PM10,2011,23.874,ug/m3,Background,suburban,BB,Teltow-Fläming,Blankenfelde-Mahlow
DERP032,PM10,1999,47.657,ug/m3,Traffic,urban,RP,Neuwied,Neuwied
DERP032,PM10,2007,21.796,ug/m3,Traffic,urban,RP,Neuwied,Neuwied
DETH021,PM10,2003,30.012,ug/m3,Traffic,urban,TH,Unstrut-Hainich-Kreis,Mühlhausen/Thüringen
DETH031,PM10,2000,27.583,ug/m3,Traffic,urban,TH,Suhl,Suhl
DEUB002,PM10,2002,15.997,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DETH032,PM10,2000,29.376,ug/m3,Traffic,urban,TH,Gotha,Gotha
DESN047,PM10,2003,28.152,ug/m3,Traffic,urban,SN,Zwickau,Zwickau
DESH001,PM10,2002,23.229,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DESH001,PM10,2003,26.532,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DEBB032,PM10,2000,19.105,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBW010,PM10,2004,21.35,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEBW010,PM10,2008,17.97,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DETH065,PM10,2002,26.663,ug/m3,Industrial,rural,TH,Saalfeld-Rudolstadt,Rudolstadt
DEBW010,PM10,2006,22.734,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEBW010,PM10,2000,22.245,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEBW010,PM10,2002,21.855,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEBB044,PM10,2002,37.473,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2011,41.601,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBW011,PM10,2007,23.342,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW011,PM10,2010,23.141,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DETH007,PM10,2000,38.843,ug/m3,Background,urban,TH,Saalfeld-Rudolstadt,Rudolstadt
DETH007,PM10,2002,28.557,ug/m3,Background,urban,TH,Saalfeld-Rudolstadt,Rudolstadt
DETH007,PM10,2003,27.458,ug/m3,Background,urban,TH,Saalfeld-Rudolstadt,Rudolstadt
DEBB063,PM10,2008,18.202,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBB063,PM10,2010,20.799,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBB044,PM10,2011,41.601,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2004,33.363,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2005,41.112,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEUB033,PM10,2004,16.171,ug/m3,Background,rural,SN,Nordsachsen,Torgau
DEBB044,PM10,2012,27.407,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB082,PM10,2011,24.38,ug/m3,Background,suburban,BB,Dahme-Spreewald,Königs Wusterhausen
DERP032,PM10,2002,31.221,ug/m3,Traffic,urban,RP,Neuwied,Neuwied
DEBE034,PM10,2004,25.763,ug/m3,Background,urban,BE,Berlin,Berlin
DESH001,PM10,2007,19.679,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DEBE034,PM10,1999,28.589,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE034,PM10,2006,31.406,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE034,PM10,2011,25.231,ug/m3,Background,urban,BE,Berlin,Berlin
DEBB049,PM10,2006,34.907,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB049,PM10,2012,20.53,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB049,PM10,2004,25.997,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DETH024,PM10,2000,29.728,ug/m3,Background,urban,TH,Ilm-Kreis,Ilmenau
DEBB055,PM10,2012,18.176,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEUB016,PM10,2001,11.351,ug/m3,Traffic,rural,NW,Münster,Münster
DEBB049,PM10,2008,25.383,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DETH025,PM10,2004,21.269,ug/m3,Background,urban,TH,Schmalkalden-Meiningen,Meiningen
DEBW001,PM10,1999,26.779,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBE032,PM10,2012,18.034,ug/m3,Background,rural,BE,Berlin,Berlin
DEBB073,PM10,2012,23.065,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DENW050,PM10,2005,23.578,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Dormagen
DEUB040,PM10,2005,14.709,ug/m3,Background,rural,BB,Barnim,Joachimsthal (Schorfheide)
DEBB073,PM10,2008,26.191,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEUB041,PM10,2004,16.011,ug/m3,Background,rural,BY,Weilheim-Schongau,Raisting
DEUB042,PM10,2001,26.366,ug/m3,Background,rural,BW,Hohenlohekreis,Öhringen
DEUB042,PM10,2004,22.733,ug/m3,Background,rural,BW,Hohenlohekreis,Öhringen
DEBE018,PM10,2011,19.847,ug/m3,Background,urban,BE,Berlin,Berlin
DEBW013,PM10,2004,23.179,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,PM10,2005,23.51,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DETH039,PM10,2007,27.478,ug/m3,Traffic,urban,TH,Weimar,Weimar
DEBB066,PM10,2006,24.881,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBB064,PM10,2008,22.601,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBE065,PM10,2004,34.218,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBB063,PM10,2002,31.173,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBB063,PM10,2006,21.401,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBE065,PM10,2001,35.398,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEST080,PM10,2004,21.28,ug/m3,Industrial,suburban,ST,Saalekreis,Schkopau
DEBE065,PM10,2010,34.118,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBB063,PM10,2010,20.799,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBB007,PM10,2010,27.978,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda
DEBB007,PM10,2008,19.606,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda
DEBB075,PM10,2009,19.878,ug/m3,Background,suburban,BB,Potsdam,Potsdam
DEBB021,PM10,2000,21.702,ug/m3,Background,urban,BB,Potsdam,Potsdam
DEUB035,PM10,2004,15.466,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Klingenberg
DESN002,PM10,2002,22.072,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue
DEBE065,PM10,2008,30.967,ug/m3,Traffic,urban,BE,Berlin,Berlin
DETH039,PM10,2004,23.284,ug/m3,Traffic,urban,TH,Weimar,Weimar
DEBB044,PM10,2003,42.238,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2004,33.363,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2010,34.382,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2003,42.238,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2004,33.596,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,PM10,2006,43.957,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBW029,PM10,2005,22.755,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen
DEBW029,PM10,2009,19.234,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen
DETH039,PM10,2002,32.26,ug/m3,Traffic,urban,TH,Weimar,Weimar
DETH039,PM10,2005,29.726,ug/m3,Traffic,urban,TH,Weimar,Weimar
DEBB084,PM10,2009,24.902,ug/m3,Industrial,suburban,BB,Oder-Spree,Brieskow-Finkenheerd
DEBB084,PM10,2012,22.333,ug/m3,Industrial,suburban,BB,Oder-Spree,Brieskow-Finkenheerd
DEUB039,PM10,2004,14.322,ug/m3,Background,rural,BB,Oder-Spree,Schlaubetal
DEBE061,PM10,2004,33.711,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBW019,PM10,2001,27.679,ug/m3,Background,urban,BW,Ulm,Ulm
DEBB045,PM10,2006,40.586,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB044,PM10,2007,52.889,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBE051,PM10,2012,19.145,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE051,PM10,2002,24.486,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBB044,PM10,2008,32.61,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB032,PM10,2004,22.371,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBB032,PM10,2007,22.397,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBB048,PM10,2008,19.829,ug/m3,Background,suburban,BB,Ostprignitz-Ruppin,Neuruppin
DEUB003,PM10,2004,10.956,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DETH025,PM10,2002,23.642,ug/m3,Background,urban,TH,Schmalkalden-Meiningen,Meiningen
DEBB063,PM10,2003,21.503,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBB063,PM10,2011,21.576,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBB044,PM10,2007,52.889,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DENW012,PM10,2001,21.363,ug/m3,Traffic,suburban,NW,Ennepe-Ruhr-Kreis,Witten
DEBE061,PM10,2000,35.411,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBW006,PM10,2000,25.677,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW006,PM10,2012,22.134,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBE061,PM10,2001,35.139,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE061,PM10,2002,38.148,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE061,PM10,2012,24.067,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBB054,PM10,2006,38.982,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBW019,PM10,2008,17.574,ug/m3,Background,urban,BW,Ulm,Ulm
DEBB054,PM10,2008,26.761,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBW019,PM10,2004,23.273,ug/m3,Background,urban,BW,Ulm,Ulm
DEBB054,PM10,2012,26.039,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBW031,PM10,2009,9.941,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal
DEBB007,PM10,2009,23.129,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda
DEBB007,PM10,2012,20.595,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda
DEUB003,PM10,2000,16.886,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DEBE027,PM10,2009,23.397,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBB060,PM10,2010,31.396,ug/m3,Traffic,urban,BB,Barnim,Eberswalde
DEBB007,PM10,2011,25.709,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda
DETH024,PM10,2003,24.338,ug/m3,Background,urban,TH,Ilm-Kreis,Ilmenau
DEBB053,PM10,2010,24.357,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBE018,PM10,2008,22.18,ug/m3,Background,urban,BE,Berlin,Berlin
DEBB054,PM10,2004,30.527,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBB054,PM10,2007,27.23,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBB054,PM10,2004,26.408,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBB054,PM10,2004,30.527,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBB068,PM10,2007,26.217,ug/m3,Traffic,urban,BB,Barnim,Bernau bei Berlin
DEBB068,PM10,2012,23.521,ug/m3,Traffic,urban,BB,Barnim,Bernau bei Berlin
DEBE027,PM10,2007,22.107,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBW005,PM10,2009,21.454,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBB073,PM10,2009,28.331,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEBW005,PM10,2010,21.458,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW005,PM10,2011,21.762,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBE032,PM10,2008,18.726,ug/m3,Background,rural,BE,Berlin,Berlin
DETH064,PM10,2001,34.254,ug/m3,Background,urban,TH,Weimar,Weimar
DETH019,PM10,2001,27.006,ug/m3,Background,urban,TH,Erfurt,Erfurt
DEBB068,PM10,2012,23.521,ug/m3,Traffic,urban,BB,Barnim,Bernau bei Berlin
DEBB066,PM10,2003,21.352,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBB066,PM10,2004,18.734,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBE061,PM10,2011,28.185,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBB055,PM10,2007,19.565,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB067,PM10,2008,23.51,ug/m3,Background,suburban,BB,Havelland,Nauen
DETH032,PM10,1999,35.501,ug/m3,Traffic,urban,TH,Gotha,Gotha
DETH032,PM10,2003,28.351,ug/m3,Traffic,urban,TH,Gotha,Gotha
DEBE027,PM10,2005,24.371,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBB067,PM10,2007,20.863,ug/m3,Background,suburban,BB,Havelland,Nauen
DEBB067,PM10,2011,24.059,ug/m3,Background,suburban,BB,Havelland,Nauen
DEBB065,PM10,2004,20.874,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Bad Belzig
DEST072,PM10,2005,24.392,ug/m3,Background,suburban,ST,Halle (Saale),Halle (Saale)
DETH002,PM10,2002,31.079,ug/m3,Traffic,urban,TH,Gera,Gera
DEBE065,PM10,2006,39.661,ug/m3,Traffic,urban,BE,Berlin,Berlin
DETH007,PM10,2001,26.487,ug/m3,Background,urban,TH,Saalfeld-Rudolstadt,Rudolstadt
DEBW026,PM10,2003,25.981,ug/m3,Background,suburban,BW,Esslingen,Plochingen
DEBW026,PM10,2004,22.746,ug/m3,Background,suburban,BW,Esslingen,Plochingen
DEBW026,PM10,2004,29.018,ug/m3,Background,suburban,BW,Esslingen,Plochingen
DEBB029,PM10,2003,24.724,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DEBB029,PM10,2010,23.227,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DEBW006,PM10,2000,25.677,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW006,PM10,1998,24.886,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW006,PM10,2003,28.063,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW013,PM10,2010,21.43,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBB021,PM10,2001,25.473,ug/m3,Background,urban,BB,Potsdam,Potsdam
DEBB083,PM10,2012,20.986,ug/m3,Background,suburban,BB,Spree-Neiße,Spremberg
DEUB026,PM10,2004,13.497,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Ueckermünde
DEBB060,PM10,2005,21.6,ug/m3,Traffic,urban,BB,Barnim,Eberswalde
DEBB081,PM10,2010,28.633,ug/m3,Industrial,rural,BB,Märkisch-Oderland,Rüdersdorf bei Berlin
DETH063,PM10,2001,23.092,ug/m3,Industrial,rural,TH,Weimarer Land,Mellingen
DENW098,PM10,2007,25.325,ug/m3,Traffic,urban,NW,Münster,Münster
DEUB041,PM10,2003,17.341,ug/m3,Background,rural,BY,Weilheim-Schongau,Raisting
DEBW022,PM10,2006,24.716,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DETH090,PM10,2007,23.561,ug/m3,Traffic,urban,TH,Schmalkalden-Meiningen,Meiningen
DEBW022,PM10,2007,20.836,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DEUB042,PM10,2003,26.225,ug/m3,Background,rural,BW,Hohenlohekreis,Öhringen
DEBW022,PM10,2010,22.134,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DEBW022,PM10,2010,23.225,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DEBE056,PM10,2012,18.434,ug/m3,Background,rural,BE,Berlin,Berlin
DEBW004,PM10,2009,19.688,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBE067,PM10,2008,26.861,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE065,PM10,2000,36.891,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBW004,PM10,2004,23.041,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,PM10,2012,17.107,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBE027,PM10,2010,24.803,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEUB031,PM10,2005,16.81,ug/m3,Background,rural,SN,Görlitz,Zittau
DEBB049,PM10,2011,34.602,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBE034,PM10,1999,28.589,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE034,PM10,2012,22.187,ug/m3,Background,urban,BE,Berlin,Berlin
DETH080,PM10,2005,20.801,ug/m3,Industrial,rural,TH,Saalfeld-Rudolstadt,Unterwellenborn
DEBE064,PM10,2006,37.293,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBW007,PM10,2003,28.186,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBB044,PM10,2007,35.299,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB065,PM10,2010,20.55,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Bad Belzig
DEBB045,PM10,2003,41.415,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB083,PM10,2011,24.882,ug/m3,Background,suburban,BB,Spree-Neiße,Spremberg
DEBB055,PM10,2002,19.083,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBW004,PM10,2008,17.367,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBB055,PM10,2006,24.842,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBW004,PM10,2009,19.688,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBE051,PM10,2006,27.076,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE051,PM10,1999,23.147,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE051,PM10,2001,21.41,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBB053,PM10,2005,23.774,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB053,PM10,2008,19.716,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB053,PM10,2010,24.437,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB053,PM10,2012,17.467,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
