Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DEST006,NO2,2003,20.548,ug/m3,Background,urban,ST,Magdeburg,Magdeburg
DENW045,NO2,1994,40.658,ug/m3,Background,suburban,NW,Mettmann,Ratingen
DENW046,NO2,1993,38.472,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf
DENW044,NO2,1996,39.48,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf
DESH031,NO2,2008,17.696,ug/m3,Traffic,urban,SH,Ostholstein,Eutin
DEUB023,NO2,1994,12.708,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain
DENW012,NO2,1998,32.156,ug/m3,Traffic,suburban,NW,Ennepe-Ruhr-Kreis,Witten
DENW046,NO2,1992,36.842,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf
DEST034,NO2,1993,19.151,ug/m3,Background,urban,ST,Harz,Quedlinburg
DENW060,NO2,1993,36.446,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Wesseling
DENW048,NO2,2004,39.198,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf
DENW061,NO2,1991,38.529,ug/m3,Background,suburban,NW,Rhein-Sieg-Kreis,Niederkassel
DEST005,NO2,1994,31.004,ug/m3,Background,urban,ST,Magdeburg,Magdeburg
DEST005,NO2,1995,23.533,ug/m3,Background,urban,ST,Magdeburg,Magdeburg
DESN014,NO2,1997,34.141,ug/m3,Background,urban,SN,Dresden,Dresden
DENW048,NO2,1995,43.513,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf
DEST006,NO2,2000,19.602,ug/m3,Background,urban,ST,Magdeburg,Magdeburg
DENW050,NO2,1993,38.122,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Dormagen
DEBB053,NO2,2010,9.136,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEUB026,NO2,2003,10.253,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Ueckermünde
DETH029,NO2,1997,22.128,ug/m3,Background,urban,TH,Sonneberg,Sonneberg
DENW051,NO2,1995,35.803,ug/m3,Background,suburban,NW,Mettmann,Langenfeld (Rhld.)
DEST022,NO2,1998,23.943,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DETH031,NO2,1993,29.379,ug/m3,Traffic,urban,TH,Suhl,Suhl
DENW052,NO2,1992,29.39,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Pulheim
DEBB060,NO2,2007,29.034,ug/m3,Traffic,urban,BB,Barnim,Eberswalde
DENW099,NO2,2001,47.066,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen
DEUB034,NO2,2004,10.114,ug/m3,Background,rural,SH,Pinneberg,Helgoland
DENW115,NO2,2006,31.901,ug/m3,Industrial,urban,NW,Krefeld,Krefeld
DEBB032,NO2,2004,15.496,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DENW054,NO2,1995,44.607,ug/m3,Background,suburban,NW,Leverkusen,Leverkusen
DETH039,NO2,2009,33.777,ug/m3,Traffic,urban,TH,Weimar,Weimar
DEST033,NO2,1997,21.107,ug/m3,Background,urban,ST,Anhalt-Bitterfeld,Köthen (Anhalt)
DETH032,NO2,1999,27.752,ug/m3,Traffic,urban,TH,Gotha,Gotha
DEST034,NO2,1997,19.469,ug/m3,Background,urban,ST,Harz,Quedlinburg
DESH024,NO2,2006,30.443,ug/m3,Traffic,urban,SH,Neumünster,Neumünster
DENW057,NO2,1990,32.672,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Frechen
DENW061,NO2,1994,31.404,ug/m3,Background,suburban,NW,Rhein-Sieg-Kreis,Niederkassel
DESH031,NO2,2006,20.526,ug/m3,Traffic,urban,SH,Ostholstein,Eutin
DESH031,NO2,2007,19.109,ug/m3,Traffic,urban,SH,Ostholstein,Eutin
DEST052,NO2,1997,21.956,ug/m3,Background,suburban,ST,Mansfeld-Südharz,Hettstedt
DENW063,NO2,2005,10.428,ug/m3,Background,rural,NW,Lippe,Horn-Bad Meinberg
DEBB044,NO2,2001,35.085,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEST072,NO2,2005,18.514,ug/m3,Background,suburban,ST,Halle (Saale),Halle (Saale)
DETH039,NO2,2006,35.554,ug/m3,Traffic,urban,TH,Weimar,Weimar
DEST074,NO2,1996,22.108,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DERP033,NO2,1994,38.548,ug/m3,Traffic,urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern
DENW056,NO2,1989,56.839,ug/m3,Background,suburban,NW,Köln,Köln
DENW056,NO2,1995,39.046,ug/m3,Background,suburban,NW,Köln,Köln
DENW063,NO2,2003,13.49,ug/m3,Background,rural,NW,Lippe,Horn-Bad Meinberg
DENW070,NO2,1992,34.941,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Meerbusch
DEUB037,NO2,1991,16.938,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde)
DESH001,NO2,1988,16.716,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DENW072,NO2,2004,53.051,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DESH001,NO2,1991,21.638,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DENW060,NO2,2001,32.054,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Wesseling
DEBB044,NO2,2002,42.064,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,NO2,2004,51.411,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB044,NO2,2008,40.008,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEST025,NO2,1994,24.631,ug/m3,Background,urban,ST,Saalekreis,Merseburg
DEST028,NO2,2002,14.151,ug/m3,Background,urban,ST,Burgenlandkreis,Zeitz
DEST028,NO2,2006,15.496,ug/m3,Background,urban,ST,Burgenlandkreis,Zeitz
DEUB002,NO2,1990,12.116,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DENW077,NO2,2000,39.802,ug/m3,Traffic,urban,NW,Hagen,Hagen
DESN002,NO2,2001,30.263,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue
DEST061,NO2,1997,22.715,ug/m3,Background,urban,ST,Salzlandkreis,Schönebeck (Elbe)
DEST061,NO2,1999,19.347,ug/m3,Background,urban,ST,Salzlandkreis,Schönebeck (Elbe)
DENW183,NO2,2006,47.278,ug/m3,Traffic,urban,NW,Paderborn,Paderborn
DEUB032,NO2,1996,10.793,ug/m3,Background,rural,TH,Eichsfeld,Leinefelde-Worbis
DEUB032,NO2,1998,10.548,ug/m3,Background,rural,TH,Eichsfeld,Leinefelde-Worbis
DEST022,NO2,1994,29.79,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DENW141,NO2,2006,49.709,ug/m3,Traffic,urban,NW,Münster,Münster
DENW097,NO2,1999,44.436,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DEBB049,NO2,1999,29.532,ug/m3,Traffic,urban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEST025,NO2,1996,26.207,ug/m3,Background,urban,ST,Saalekreis,Merseburg
DENW049,NO2,1990,38.421,ug/m3,Background,suburban,NW,Mettmann,Hilden
DENW099,NO2,2007,45.865,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen
DENW017,NO2,1990,37.378,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENW073,NO2,1996,30.2,ug/m3,Background,urban,NW,Borken,Borken
DENW018,NO2,1996,34.995,ug/m3,Background,suburban,NW,Recklinghausen,Herten
DEUB031,NO2,2004,8.388,ug/m3,Background,rural,SN,Görlitz,Zittau
DENW140,NO2,2006,30.133,ug/m3,Traffic,urban,NW,Bielefeld,Bielefeld
DESN028,NO2,1999,27.529,ug/m3,Background,urban,SN,Leipzig (Kreisfreie Stadt),Leipzig
DESN034,NO2,1995,37.527,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Olbernhau
DESN034,NO2,1998,31.491,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Olbernhau
DEBB054,NO2,2005,44.45,ug/m3,Traffic,urban,BB,Potsdam,Potsdam
DEUB003,NO2,2002,8.711,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DENW069,NO2,1996,39.756,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Neuss
DEUB033,NO2,2002,13.053,ug/m3,Background,rural,SN,Nordsachsen,Torgau
DENW170,NO2,2006,57.087,ug/m3,Traffic,urban,NW,Essen,Essen
DENW174,NO2,2005,31.812,ug/m3,Industrial,urban,NW,Ennepe-Ruhr-Kreis,Witten
DENW205,NO2,2007,45.599,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW073,NO2,1995,28.732,ug/m3,Background,urban,NW,Borken,Borken
DENW221,NO2,2008,39.047,ug/m3,Traffic,urban,NW,Ennepe-Ruhr-Kreis,Witten
DEST030,NO2,1993,19.438,ug/m3,Background,urban,ST,Dessau-Roßlau,Dessau-Roßlau
DEST031,NO2,1999,18.086,ug/m3,Background,suburban,ST,Saalekreis,Bad Dürrenberg
DEST070,NO2,2002,7.585,ug/m3,Background,rural,ST,Harz,Harzgerode
DEST034,NO2,1995,16.958,ug/m3,Background,urban,ST,Harz,Quedlinburg
DEST070,NO2,1996,13.016,ug/m3,Background,rural,ST,Harz,Harzgerode
DESN005,NO2,1997,26.617,ug/m3,Background,suburban,SN,Leipzig,Böhlen
DEST073,NO2,1997,39.365,ug/m3,Traffic,urban,ST,Dessau-Roßlau,Dessau-Roßlau
DESN002,NO2,1997,36.438,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue
DEST073,NO2,1998,37.753,ug/m3,Traffic,urban,ST,Dessau-Roßlau,Dessau-Roßlau
DEST082,NO2,1998,13.498,ug/m3,Industrial,urban,ST,Mansfeld-Südharz,Seegebiet Mansfelder Land
DETH032,NO2,2003,29.631,ug/m3,Traffic,urban,TH,Gotha,Gotha
DESH021,NO2,2005,21.874,ug/m3,Background,urban,SH,Kiel,Kiel
DETH064,NO2,2001,26.027,ug/m3,Background,urban,TH,Weimar,Weimar
DETH002,NO2,1995,33.002,ug/m3,Traffic,urban,TH,Gera,Gera
DETH002,NO2,1997,35.734,ug/m3,Traffic,urban,TH,Gera,Gera
DETH002,NO2,1999,31.081,ug/m3,Traffic,urban,TH,Gera,Gera
DETH039,NO2,2002,38.203,ug/m3,Traffic,urban,TH,Weimar,Weimar
DEUB033,NO2,1995,10.918,ug/m3,Background,rural,SN,Nordsachsen,Torgau
DEBB067,NO2,2011,14.732,ug/m3,Background,suburban,BB,Havelland,Nauen
DETH089,NO2,2008,33.741,ug/m3,Traffic,urban,TH,Gera,Gera
DENW060,NO2,1990,52.456,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Wesseling
DENW060,NO2,1998,34.118,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Wesseling
DEBB068,NO2,2009,27.134,ug/m3,Traffic,urban,BB,Barnim,Bernau bei Berlin
DEST028,NO2,1993,19.16,ug/m3,Background,urban,ST,Burgenlandkreis,Zeitz
DEST028,NO2,1994,23.005,ug/m3,Background,urban,ST,Burgenlandkreis,Zeitz
DENW001,NO2,1991,32.39,ug/m3,Background,suburban,NW,Unna,Werne
DESN057,NO2,1997,16.541,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Sebnitz
DEST074,NO2,2004,14.877,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DENW051,NO2,1990,44.08,ug/m3,Background,suburban,NW,Mettmann,Langenfeld (Rhld.)
DENW051,NO2,2000,31.091,ug/m3,Background,suburban,NW,Mettmann,Langenfeld (Rhld.)
DEBB042,NO2,2003,17.793,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DESN047,NO2,1995,49.803,ug/m3,Traffic,urban,SN,Zwickau,Zwickau
DENW052,NO2,1991,29.987,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Pulheim
DETH086,NO2,2008,12.975,ug/m3,Background,urban,TH,Suhl,Suhl
DETH089,NO2,2009,28.727,ug/m3,Traffic,urban,TH,Gera,Gera
DEUB024,NO2,1997,16.164,ug/m3,Background,rural,BB,Ostprignitz-Ruppin,Kyritz
DESH001,NO2,1995,23.96,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DENW223,NO2,2008,52.593,ug/m3,Traffic,urban,NW,Rhein-Erft-Kreis,Hürth
DENW056,NO2,1988,53.118,ug/m3,Background,suburban,NW,Köln,Köln
DENW056,NO2,1993,39.866,ug/m3,Background,suburban,NW,Köln,Köln
DENW056,NO2,1996,38.6,ug/m3,Background,suburban,NW,Köln,Köln
DENW227,NO2,2008,28.681,ug/m3,Industrial,suburban,NW,Unna,Lünen
DEUB009,NO2,1993,16.27,ug/m3,Background,rural,NW,Märkischer Kreis,Meinerzhagen
DEUB002,NO2,1997,13.7,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEST072,NO2,2000,18.647,ug/m3,Background,suburban,ST,Halle (Saale),Halle (Saale)
DENW023,NO2,1998,36.467,ug/m3,Background,suburban,NW,Herne,Herne
DEBE010,NO2,1988,45.188,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,NO2,1991,43.457,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,NO2,1998,30.049,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,NO2,2008,27.092,ug/m3,Background,urban,BE,Berlin,Berlin
DEUB021,NO2,1995,14.762,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Wiesenburg/Mark
DEUB021,NO2,1997,16.709,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Wiesenburg/Mark
DENW025,NO2,1995,36.739,ug/m3,Background,urban,NW,Essen,Essen
DEUB037,NO2,1990,15.872,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde)
DEUB022,NO2,1995,10.605,ug/m3,Background,rural,BB,Uckermark,Angermünde
DEUB022,NO2,1998,12.655,ug/m3,Background,rural,BB,Uckermark,Angermünde
DERP032,NO2,1996,43.184,ug/m3,Traffic,urban,RP,Neuwied,Neuwied
DENW005,NO2,1994,32.116,ug/m3,Background,suburban,NW,Unna,Lünen
DESL004,NO2,1992,23.867,ug/m3,Background,suburban,SL,Saarlouis,Dillingen/Saar
DEUB027,NO2,1995,13.655,ug/m3,Background,rural,MV,Rostock,Teterow
DENW027,NO2,1992,38.742,ug/m3,Background,urban,NW,Bochum,Bochum
DESL008,NO2,1996,23.491,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DESH006,NO2,1988,15.188,ug/m3,Background,suburban,SH,Schleswig-Flensburg,Schleswig
DEUB013,NO2,1989,22.687,ug/m3,Background,rural,BY,Ansbach (Kreisfreie Stadt),Ansbach
DEBB021,NO2,1996,29.678,ug/m3,Background,urban,BB,Potsdam,Potsdam
DEBB021,NO2,2001,17.911,ug/m3,Background,urban,BB,Potsdam,Potsdam
DESN002,NO2,1998,36.939,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue
DEBB021,NO2,2005,23.239,ug/m3,Background,urban,BB,Potsdam,Potsdam
DEUB002,NO2,1994,5.765,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEUB013,NO2,1996,18.419,ug/m3,Background,rural,BY,Ansbach (Kreisfreie Stadt),Ansbach
DESH003,NO2,1990,24.457,ug/m3,Background,suburban,SH,Herzogtum Lauenburg,Geesthacht
DEST072,NO2,1998,20.724,ug/m3,Background,suburban,ST,Halle (Saale),Halle (Saale)
DEUB002,NO2,2002,10.717,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEUB002,NO2,2003,11.885,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DESH004,NO2,1994,20.166,ug/m3,Background,suburban,SH,Stormarn,Bargteheide
DEST074,NO2,1998,18.892,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DEUB013,NO2,1998,12.279,ug/m3,Background,rural,BY,Ansbach (Kreisfreie Stadt),Ansbach
DEBB029,NO2,2009,10.875,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DENW141,NO2,2005,45.484,ug/m3,Traffic,urban,NW,Münster,Münster
DENW143,NO2,2006,29.354,ug/m3,Industrial,rural,NW,Rhein-Erft-Kreis,Elsdorf
DEBE032,NO2,1994,17.992,ug/m3,Background,rural,BE,Berlin,Berlin
DENW150,NO2,2006,42.297,ug/m3,Traffic,urban,NW,Köln,Köln
DENW154,NO2,2005,55.3,ug/m3,Traffic,urban,NW,Köln,Köln
DESH007,NO2,1997,46.316,ug/m3,Traffic,urban,SH,Kiel,Kiel
DENW009,NO2,1993,33.084,ug/m3,Background,suburban,NW,Dortmund,Dortmund
DETH008,NO2,2000,34.776,ug/m3,Traffic,urban,TH,Saale-Orla-Kreis,Pößneck
DEUB017,NO2,1998,12.416,ug/m3,Background,rural,BY,Hof,Regnitzlosau
DEUB017,NO2,2002,11.997,ug/m3,Background,rural,BY,Hof,Regnitzlosau
DEUB018,NO2,1998,15.734,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Herleshausen
DENW072,NO2,1991,60.345,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DEUB003,NO2,2001,7.498,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DENW072,NO2,1995,62.951,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DERP029,NO2,2005,47.964,ug/m3,Traffic,urban,RP,Koblenz,Koblenz
DESH007,NO2,1999,37.718,ug/m3,Traffic,urban,SH,Kiel,Kiel
DEST067,NO2,1998,16.225,ug/m3,Background,urban,ST,Anhalt-Bitterfeld,Bitterfeld-Wolfen
DERP031,NO2,1995,52.047,ug/m3,Traffic,urban,RP,Pirmasens,Pirmasens
DERP031,NO2,1996,52.771,ug/m3,Traffic,urban,RP,Pirmasens,Pirmasens
DETH019,NO2,2001,21.307,ug/m3,Background,urban,TH,Erfurt,Erfurt
DESH009,NO2,1991,52.811,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DESH009,NO2,1994,48.772,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DESH010,NO2,1996,46.747,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DESH010,NO2,2003,45.393,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DETH024,NO2,2002,17.279,ug/m3,Background,urban,TH,Ilm-Kreis,Ilmenau
DESL008,NO2,1993,19.448,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DESL008,NO2,2001,12.712,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DEBB032,NO2,1994,19.427,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBB032,NO2,2003,14.156,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DESN036,NO2,2000,24.031,ug/m3,Background,urban,SN,Sächsische Schweiz-Osterzgebirge,Pirna
DENW012,NO2,2000,27.327,ug/m3,Traffic,suburban,NW,Ennepe-Ruhr-Kreis,Witten
DENW012,NO2,2001,27.23,ug/m3,Traffic,suburban,NW,Ennepe-Ruhr-Kreis,Witten
DEUB019,NO2,1992,15.941,ug/m3,Background,rural,TH,Saale-Orla-Kreis,Schleiz
DEBB066,NO2,2008,8.13,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBB066,NO2,2009,8.353,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DESN005,NO2,2000,23.081,ug/m3,Background,suburban,SN,Leipzig,Böhlen
DEUB002,NO2,2001,11.215,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEUB022,NO2,1997,11.98,ug/m3,Background,rural,BB,Uckermark,Angermünde
DESH012,NO2,1992,31.693,ug/m3,Background,suburban,SH,Kiel,Kiel
DESH016,NO2,2008,20.964,ug/m3,Background,suburban,SH,Stormarn,Barsbüttel
DEUB003,NO2,1993,5.424,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DEUB003,NO2,1998,8.364,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DESH019,NO2,2000,42.364,ug/m3,Traffic,urban,SH,Kiel,Kiel
DESH019,NO2,2001,38.154,ug/m3,Traffic,urban,SH,Kiel,Kiel
DENW028,NO2,2004,34.452,ug/m3,Background,suburban,NW,Essen,Essen
DESN085,NO2,2005,32.162,ug/m3,Background,urban,SN,Dresden,Dresden
DEUB024,NO2,1992,11.752,ug/m3,Background,rural,BB,Ostprignitz-Ruppin,Kyritz
DENW020,NO2,1995,34.488,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck
DENW063,NO2,2002,14.706,ug/m3,Background,rural,NW,Lippe,Horn-Bad Meinberg
DEUB026,NO2,2002,8.931,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Ueckermünde
DEUB038,NO2,2000,11.862,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein
DEUB038,NO2,2002,13.022,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein
DEBB042,NO2,1998,17.724,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DENW025,NO2,1994,38.491,ug/m3,Background,urban,NW,Essen,Essen
DENW199,NO2,2008,61.693,ug/m3,Traffic,urban,NW,Münster,Münster
DEUB040,NO2,1999,7.864,ug/m3,Background,rural,BB,Barnim,Joachimsthal (Schorfheide)
DENW014,NO2,1991,33.27,ug/m3,Background,suburban,NW,Ennepe-Ruhr-Kreis,Herdecke
DERP006,NO2,1995,48.722,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP029,NO2,1997,53.831,ug/m3,Traffic,urban,RP,Koblenz,Koblenz
DERP029,NO2,2001,44.242,ug/m3,Traffic,urban,RP,Koblenz,Koblenz
DENW016,NO2,1992,37.489,ug/m3,Background,suburban,NW,Recklinghausen,Dorsten
DEUB003,NO2,1995,5.421,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DEUB003,NO2,1999,7.703,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DENW018,NO2,1998,32.728,ug/m3,Background,suburban,NW,Recklinghausen,Herten
DERP031,NO2,1999,47.636,ug/m3,Traffic,urban,RP,Pirmasens,Pirmasens
DEUB025,NO2,1994,11.924,ug/m3,Background,rural,BB,Oder-Spree,Rietz-Neuendorf
DENW019,NO2,1996,32.951,ug/m3,Background,suburban,NW,Recklinghausen,Recklinghausen
DEUB027,NO2,1992,8.566,ug/m3,Background,rural,MV,Rostock,Teterow
DEUB006,NO2,1992,17.87,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein
DEUB006,NO2,1997,13.869,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein
DESH029,NO2,2006,40.312,ug/m3,Traffic,urban,SH,Kiel,Kiel
DENW163,NO2,2005,36.5,ug/m3,Background,urban,NW,Essen,Essen
DEUB007,NO2,1994,8.027,ug/m3,Background,rural,NI,Diepholz,Bassum
DEUB007,NO2,1996,11.762,ug/m3,Background,rural,NI,Diepholz,Bassum
DENW177,NO2,2006,32.182,ug/m3,Traffic,urban,NW,Bielefeld,Bielefeld
DEUB007,NO2,1998,16.373,ug/m3,Background,rural,NI,Diepholz,Bassum
DEUB031,NO2,1996,10.959,ug/m3,Background,rural,SN,Görlitz,Zittau
DEST080,NO2,2000,17.786,ug/m3,Industrial,suburban,ST,Saalekreis,Schkopau
DEST080,NO2,2002,18.059,ug/m3,Industrial,suburban,ST,Saalekreis,Schkopau
DESL008,NO2,1994,18.787,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DESL008,NO2,1995,18.733,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DESL008,NO2,1997,22.496,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DEBE010,NO2,2009,28.415,ug/m3,Background,urban,BE,Berlin,Berlin
DEUB016,NO2,1993,24.862,ug/m3,Traffic,rural,NW,Münster,Münster
DEUB016,NO2,1996,17.579,ug/m3,Traffic,rural,NW,Münster,Münster
DENW055,NO2,1992,41.059,ug/m3,Background,suburban,NW,Köln,Köln
DEBB044,NO2,1999,49.58,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DENW056,NO2,1992,44.176,ug/m3,Background,suburban,NW,Köln,Köln
DENW193,NO2,2006,18.272,ug/m3,Industrial,rural,NW,Rhein-Erft-Kreis,Kerpen
DENW199,NO2,2007,64.342,ug/m3,Traffic,urban,NW,Münster,Münster
DEUB017,NO2,2001,11.313,ug/m3,Background,rural,BY,Hof,Regnitzlosau
DENW028,NO2,1991,42.364,ug/m3,Background,suburban,NW,Essen,Essen
DENW028,NO2,2006,31.823,ug/m3,Background,suburban,NW,Essen,Essen
DEST073,NO2,1996,41.154,ug/m3,Traffic,urban,ST,Dessau-Roßlau,Dessau-Roßlau
DENW028,NO2,1998,36.214,ug/m3,Background,suburban,NW,Essen,Essen
DEBE056,NO2,1995,15.459,ug/m3,Background,rural,BE,Berlin,Berlin
DEBE056,NO2,2004,13.438,ug/m3,Background,rural,BE,Berlin,Berlin
DEBE056,NO2,2008,13.778,ug/m3,Background,rural,BE,Berlin,Berlin
DESH016,NO2,2007,21.434,ug/m3,Background,suburban,SH,Stormarn,Barsbüttel
DENW020,NO2,1993,34.007,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck
DEBB044,NO2,2003,49.583,ug/m3,Traffic,urban,BB,Cottbus,Cottbus
DEBB053,NO2,2006,10.912,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB053,NO2,2012,9.442,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB045,NO2,2001,42.466,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB045,NO2,2012,33.366,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder)
DERP032,NO2,2002,35.793,ug/m3,Traffic,urban,RP,Neuwied,Neuwied
DEST005,NO2,2000,22.359,ug/m3,Background,urban,ST,Magdeburg,Magdeburg
DENW026,NO2,1990,40.397,ug/m3,Background,suburban,NW,Essen,Essen
DENW026,NO2,1996,32.593,ug/m3,Background,suburban,NW,Essen,Essen
DENW037,NO2,1999,35.068,ug/m3,Industrial,suburban,NW,Duisburg,Duisburg
DENW032,NO2,1990,27.858,ug/m3,Background,rural,NW,Wesel,Hünxe
DENW032,NO2,1992,29.71,ug/m3,Background,rural,NW,Wesel,Hünxe
DENW033,NO2,1990,32.693,ug/m3,Background,rural,NW,Wesel,Rheinberg
DEBB081,NO2,2009,12.286,ug/m3,Industrial,rural,BB,Märkisch-Oderland,Rüdersdorf bei Berlin
DEST080,NO2,1997,25.419,ug/m3,Industrial,suburban,ST,Saalekreis,Schkopau
DEST080,NO2,2001,18.912,ug/m3,Industrial,suburban,ST,Saalekreis,Schkopau
DESN034,NO2,1997,33.382,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Olbernhau
DETH025,NO2,1999,28.809,ug/m3,Background,urban,TH,Schmalkalden-Meiningen,Meiningen
DEUB035,NO2,2000,9.571,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Klingenberg
DESN002,NO2,1999,35.278,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue
