City,Year,Average,Air Quality Station Type
Leipzig,2006,38.087999999999994,Traffic
Leipzig,2006,24.721,Background
Leipzig,2007,31.0945,Traffic
Leipzig,2007,20.209,Background
Leipzig,2008,32.312999999999995,Traffic
Leipzig,2008,19.227,Background
Leipzig,2009,29.492499999999996,Traffic
Leipzig,2009,23.291,Background
Leipzig,2010,31.401750000000003,Traffic
Leipzig,2010,22.432000000000002,Background
Leipzig,2011,33.506,Traffic
Leipzig,2011,21.629,Background
Leipzig,2012,29.698000000000004,Traffic
Leipzig,2012,19.168500000000005,Background
Leipzig,2013,28.54075,Traffic
Leipzig,2013,19.246499999999997,Background
Leipzig,2014,28.776,Traffic
Leipzig,2014,19.807000000000002,Background
Leipzig,2015,25.479999999999997,Traffic
Leipzig,2015,17.561500000000002,Background
Leipzig,2016,24.1655,Traffic
Leipzig,2016,16.8305,Background
Leipzig,2017,22.811,Traffic
Leipzig,2017,15.5845,Background
Leipzig,2018,25.320999999999998,Traffic
Leipzig,2018,17.769,Background
Leipzig,2019,20.377,Traffic
Leipzig,2019,13.694500000000001,Background
Leipzig,2020,17.85875,Traffic
Leipzig,2020,12.6205,Background
Leipzig,2021,18.017249999999997,Traffic
Leipzig,2021,13.227,Background
Leipzig,2022,18.60775,Traffic
Leipzig,2022,13.483,Background
Leipzig,2023,15.63925,Traffic
Leipzig,2023,10.6145,Background
Leipzig,2024,17.9985,Traffic
Leipzig,2024,12.342,Background
Leipzig,2025,18.85,Traffic
Leipzig,2025,13.26,Background
Leonberg,1999,26.061,Traffic
Leonberg,2000,24.398,Traffic
Leonberg,2001,23.292,Traffic
Leonberg,2002,24.305,Traffic
Leonberg,2003,26.491,Traffic
Leonberg,2004,21.77,Traffic
Leonberg,2006,28.71,Traffic
Leonberg,2007,33.418,Traffic
Leonberg,2008,31.729,Traffic
Leonberg,2009,31.43,Traffic
Leonberg,2010,34.663,Traffic
Leonberg,2011,30.011,Traffic
Leonberg,2012,26.934,Traffic
Leonberg,2013,27.823,Traffic
Leonberg,2014,25.629,Traffic
Leonberg,2015,20.8,Traffic
Leuna,2001,20.232,Industrial
Leuna,2002,24.955,Industrial
Leuna,2003,25.948,Industrial
Leuna,2004,20.311,Industrial
Leuna,2005,23.381,Industrial
Leuna,2006,24.185,Industrial
Leuna,2007,20.9,Industrial
Leuna,2008,19.954,Industrial
Leuna,2009,19.965,Industrial
Leuna,2010,22.598,Industrial
Leuna,2011,23.732,Industrial
Leuna,2012,19.218,Industrial
Leuna,2013,19.15,Industrial
Leuna,2014,20.708,Industrial
Leuna,2015,16.873,Industrial
Leuna,2016,16.107,Industrial
Leuna,2017,15.895,Industrial
Leuna,2018,18.04,Industrial
Leuna,2019,14.984,Industrial
Leuna,2020,13.62,Industrial
Leuna,2021,14.392,Industrial
Leuna,2022,14.771,Industrial
Leuna,2023,12.311,Industrial
Leuna,2024,13.833,Industrial
Leuna,2025,8.498,Industrial
Leverkusen,2003,23.383,Background
Leverkusen,2004,18.592,Background
Leverkusen,2005,20.813,Background
Leverkusen,2006,24.446,Background
Leverkusen,2007,23.815,Background
Leverkusen,2008,21.162,Background
Leverkusen,2009,22.862,Background
Leverkusen,2010,21.009,Background
Leverkusen,2011,20.909,Background
Leverkusen,2012,19.681,Background
Leverkusen,2013,19.578,Background
Leverkusen,2014,16.827,Background
Leverkusen,2015,22.474,Traffic
Leverkusen,2015,16.25,Background
Leverkusen,2016,20.674,Traffic
Leverkusen,2016,14.201,Background
Leverkusen,2017,21.64,Traffic
Leverkusen,2017,14.095,Background
Leverkusen,2018,16.571,Traffic
Leverkusen,2018,15.63,Background
Leverkusen,2019,13.284,Background
Leverkusen,2020,14.999,Traffic
Leverkusen,2020,12.544,Background
Leverkusen,2021,16.39,Traffic
Leverkusen,2021,12.371,Background
Leverkusen,2022,15.165,Traffic
Leverkusen,2022,13.816,Background
Leverkusen,2023,13.39,Traffic
Leverkusen,2023,11.639,Background
Leverkusen,2024,12.764,Traffic
Leverkusen,2024,12.099,Background
Leverkusen,2025,14.163,Traffic
Leverkusen,2025,8.277,Background
Lieberose/Oberspreewald,2003,21.352,Background
Lieberose/Oberspreewald,2004,18.734,Background
Lieberose/Oberspreewald,2005,22.634,Background
Lieberose/Oberspreewald,2006,24.881,Background
Lieberose/Oberspreewald,2007,20.905,Background
Lieberose/Oberspreewald,2008,19.177,Background
Lieberose/Oberspreewald,2009,20.992,Background
Lieberose/Oberspreewald,2010,22.499000000000002,Background
Lieberose/Oberspreewald,2011,14.073,Background
Lieberose/Oberspreewald,2012,18.579,Background
Lieberose/Oberspreewald,2013,18.575,Background
Lieberose/Oberspreewald,2014,19.72,Background
Lieberose/Oberspreewald,2015,19.341,Background
Lieberose/Oberspreewald,2016,16.174,Background
Lieberose/Oberspreewald,2017,15.387,Background
Lieberose/Oberspreewald,2018,17.437,Background
Lieberose/Oberspreewald,2019,14.271,Background
Lieberose/Oberspreewald,2020,12.639,Background
Lieberose/Oberspreewald,2021,13.3245,Background
Lieberose/Oberspreewald,2022,13.0195,Background
Lieberose/Oberspreewald,2023,10.614,Background
Lieberose/Oberspreewald,2024,13.098,Background
Lieberose/Oberspreewald,2025,8.0,Background
Liebschützberg,2021,12.757,Background
Liebschützberg,2022,12.9465,Background
Liebschützberg,2023,10.2575,Background
Liebschützberg,2024,11.378,Background
Liebschützberg,2025,7.175,Background
Limburg a.d. Lahn,2000,21.314,Background
Limburg a.d. Lahn,2001,28.446,Background
Limburg a.d. Lahn,2002,31.93,Background
Limburg a.d. Lahn,2003,29.408,Background
Limburg a.d. Lahn,2004,26.162,Background
Limburg a.d. Lahn,2005,22.932,Background
Limburg a.d. Lahn,2006,22.149,Background
Limburg a.d. Lahn,2007,19.131,Background
Limburg a.d. Lahn,2008,17.318,Background
Limburg a.d. Lahn,2009,21.613,Background
Limburg a.d. Lahn,2010,19.468,Background
Limburg a.d. Lahn,2011,20.885,Background
Limburg a.d. Lahn,2012,19.004,Background
Limburg a.d. Lahn,2013,19.768,Background
Limburg a.d. Lahn,2014,18.962,Background
Limburg a.d. Lahn,2015,22.964,Traffic
Limburg a.d. Lahn,2015,18.606,Background
Limburg a.d. Lahn,2016,23.09,Traffic
Limburg a.d. Lahn,2016,16.763,Background
Limburg a.d. Lahn,2017,22.962,Traffic
Limburg a.d. Lahn,2017,17.243,Background
Limburg a.d. Lahn,2018,23.645,Traffic
Limburg a.d. Lahn,2018,18.055,Background
Limburg a.d. Lahn,2019,20.633,Traffic
Limburg a.d. Lahn,2019,16.133,Background
Limburg a.d. Lahn,2020,20.001,Traffic
Limburg a.d. Lahn,2020,14.865,Background
Limburg a.d. Lahn,2021,18.526,Traffic
Limburg a.d. Lahn,2021,14.89,Background
Limburg a.d. Lahn,2022,18.31,Traffic
Limburg a.d. Lahn,2022,14.68,Background
Limburg a.d. Lahn,2023,16.684,Traffic
Limburg a.d. Lahn,2023,12.854,Background
Limburg a.d. Lahn,2024,15.7,Traffic
Limburg a.d. Lahn,2024,11.506,Background
Limburg a.d. Lahn,2025,7.728,Traffic
Limburg a.d. Lahn,2025,5.7,Background
Lindau (Bodensee),2000,26.394,Traffic
Lindau (Bodensee),2001,30.315,Traffic
Lindau (Bodensee),2002,31.146,Traffic
Lindau (Bodensee),2003,36.784,Traffic
Lindau (Bodensee),2004,28.881,Traffic
Lindau (Bodensee),2005,26.243,Traffic
Lindau (Bodensee),2006,27.738,Traffic
Lindau (Bodensee),2007,23.797,Traffic
Lindau (Bodensee),2008,22.949,Traffic
Lindau (Bodensee),2009,22.46,Traffic
Lindau (Bodensee),2010,24.21,Traffic
Lindau (Bodensee),2011,24.023,Traffic
Lindau (Bodensee),2012,21.905,Traffic
Lindau (Bodensee),2013,21.596,Traffic
Lindau (Bodensee),2014,16.984,Traffic
Lindau (Bodensee),2015,17.58,Traffic
Lindau (Bodensee),2016,15.808,Traffic
Lindau (Bodensee),2017,15.286,Traffic
Lindau (Bodensee),2018,16.024,Traffic
Lindau (Bodensee),2019,14.195,Traffic
Lindau (Bodensee),2020,13.626,Traffic
Lindau (Bodensee),2021,13.525,Traffic
Lindau (Bodensee),2022,14.657,Traffic
Lindau (Bodensee),2023,12.713,Traffic
Lindau (Bodensee),2024,12.651,Traffic
Lindau (Bodensee),2025,28.618,Traffic
Linden,2005,18.694,Background
Linden,2006,21.564,Background
Linden,2007,19.301,Background
Linden,2009,20.597,Background
Linden,2010,19.415,Background
Linden,2011,20.51,Background
Linden,2012,16.321,Background
Linden,2013,16.355,Background
Linden,2014,16.97,Background
Linden,2015,14.653,Background
Linden,2016,13.249,Background
Linden,2017,14.847,Background
Linden,2018,14.542,Background
Linden,2019,13.337,Background
Linden,2020,11.334,Background
Linden,2021,11.793,Background
Linden,2022,12.425,Background
Linden,2023,10.79,Background
Lingen (Ems),1999,34.381,Background
Lingen (Ems),2000,39.778,Background
Lingen (Ems),2001,31.44,Background
Lingen (Ems),2002,29.235,Background
Lingen (Ems),2003,29.007,Background
Lingen (Ems),2004,21.832,Background
Lingen (Ems),2005,24.338,Background
Lingen (Ems),2006,24.811,Background
Lingen (Ems),2007,17.794,Background
Lingen (Ems),2008,17.172,Background
Lingen (Ems),2009,17.472,Background
Lingen (Ems),2010,19.176,Background
Lingen (Ems),2011,20.299,Background
Lingen (Ems),2012,17.397,Background
Lingen (Ems),2013,17.391,Background
Lingen (Ems),2014,17.694,Background
Lingen (Ems),2015,16.781,Background
Lingen (Ems),2016,16.356,Background
Lingen (Ems),2017,16.599,Background
Lingen (Ems),2018,17.779,Background
Lingen (Ems),2019,14.847,Background
Lingen (Ems),2020,13.653,Background
Lingen (Ems),2021,13.423,Background
Lingen (Ems),2022,13.649,Background
Lingen (Ems),2023,12.669,Background
Lingen (Ems),2024,12.164,Background
Lingen (Ems),2025,7.786,Background
Loreley,2007,21.491,Industrial
Loreley,2008,19.262,Industrial
Loreley,2009,22.473,Industrial
Loreley,2010,20.444,Industrial
Loreley,2011,19.344,Industrial
Loreley,2012,17.644,Industrial
Loreley,2013,18.49,Industrial
Loreley,2014,15.697,Industrial
Loreley,2015,15.685,Industrial
Loreley,2016,14.332,Industrial
Loreley,2017,15.151,Industrial
Loreley,2018,15.718,Industrial
Loreley,2019,13.446,Industrial
Loreley,2020,12.912,Industrial
Loreley,2021,12.624,Industrial
Loreley,2022,13.833,Industrial
Loreley,2023,11.264,Industrial
Luckau,2001,22.267,Background
Luckau,2002,25.014,Background
Luckau,2003,27.906,Background
Luckau,2004,23.807,Background
Luckau,2005,25.714,Background
Luckau,2006,25.051,Background
Luckau,2007,10.824,Background
Luckenwalde,2001,21.013,Background
Luckenwalde,2002,23.737,Background
Luckenwalde,2003,26.115,Background
Luckenwalde,2019,16.494,Background
Luckenwalde,2020,14.8385,Background
Luckenwalde,2021,15.335,Background
Luckenwalde,2022,15.973,Background
Luckenwalde,2023,14.21,Background
Luckenwalde,2024,13.263,Background
Luckenwalde,2025,10.455,Background
Ludwigsburg,1998,20.968,Background
Ludwigsburg,2000,23.134,Background
Ludwigsburg,2001,24.483999999999998,Background
Ludwigsburg,2002,24.258,Background
Ludwigsburg,2003,26.094000000000005,Background
Ludwigsburg,2004,24.38,Background
Ludwigsburg,2005,22.882,Background
Ludwigsburg,2006,40.425,Traffic
Ludwigsburg,2006,24.995,Background
Ludwigsburg,2007,34.654,Traffic
Ludwigsburg,2007,20.268,Background
Ludwigsburg,2008,33.749,Traffic
Ludwigsburg,2008,18.277,Background
Ludwigsburg,2009,34.893,Traffic
Ludwigsburg,2009,20.3105,Background
Ludwigsburg,2010,34.375,Traffic
Ludwigsburg,2010,22.192000000000004,Background
Ludwigsburg,2011,31.343,Traffic
Ludwigsburg,2011,18.068,Background
Ludwigsburg,2012,27.788,Traffic
Ludwigsburg,2012,18.0755,Background
Ludwigsburg,2013,28.139,Traffic
Ludwigsburg,2013,18.6755,Background
Ludwigsburg,2014,24.416,Traffic
Ludwigsburg,2014,18.0975,Background
Ludwigsburg,2015,26.12,Traffic
Ludwigsburg,2015,19.5975,Background
Ludwigsburg,2016,24.444,Traffic
Ludwigsburg,2016,16.9635,Background
Ludwigsburg,2017,24.349,Traffic
Ludwigsburg,2017,16.771500000000003,Background
Ludwigsburg,2018,24.842,Traffic
Ludwigsburg,2018,16.8365,Background
Ludwigsburg,2019,22.77,Traffic
Ludwigsburg,2019,14.605,Background
Ludwigsburg,2020,14.211500000000001,Background
Ludwigsburg,2021,13.023499999999999,Background
Ludwigsburg,2022,14.092,Background
Ludwigsburg,2023,11.2715,Background
Ludwigsburg,2024,13.9925,Background
Ludwigsburg,2025,27.305,Background
Ludwigshafen am Rhein,1998,40.029,Traffic
Ludwigshafen am Rhein,1999,40.202,Traffic
Ludwigshafen am Rhein,2000,30.054250000000003,Traffic
Ludwigshafen am Rhein,2000,19.17,Background
Ludwigshafen am Rhein,2001,25.209333333333333,Traffic
Ludwigshafen am Rhein,2001,19.891,Background
Ludwigshafen am Rhein,2002,29.589333333333332,Traffic
Ludwigshafen am Rhein,2002,25.129,Background
Ludwigshafen am Rhein,2003,34.485,Traffic
Ludwigshafen am Rhein,2003,28.189,Background
Ludwigshafen am Rhein,2004,29.39233333333333,Traffic
Ludwigshafen am Rhein,2004,22.759,Background
Ludwigshafen am Rhein,2005,26.651,Traffic
Ludwigshafen am Rhein,2005,20.946,Background
Ludwigshafen am Rhein,2006,26.346,Traffic
Ludwigshafen am Rhein,2006,22.902,Background
Ludwigshafen am Rhein,2007,22.904666666666667,Traffic
Ludwigshafen am Rhein,2007,20.186,Background
Ludwigshafen am Rhein,2008,22.894,Traffic
Ludwigshafen am Rhein,2008,18.444,Background
Ludwigshafen am Rhein,2009,25.798000000000002,Traffic
Ludwigshafen am Rhein,2009,21.884,Background
Ludwigshafen am Rhein,2010,24.7665,Traffic
Ludwigshafen am Rhein,2010,20.762,Background
Ludwigshafen am Rhein,2011,26.174500000000002,Traffic
Ludwigshafen am Rhein,2011,22.376,Background
Ludwigshafen am Rhein,2012,22.503,Traffic
Ludwigshafen am Rhein,2012,18.518,Background
Ludwigshafen am Rhein,2013,23.78,Traffic
Ludwigshafen am Rhein,2013,19.691,Background
Ludwigshafen am Rhein,2013,22.423,Industrial
Ludwigshafen am Rhein,2014,23.513,Traffic
Ludwigshafen am Rhein,2014,19.144,Background
Ludwigshafen am Rhein,2014,22.268,Industrial
Ludwigshafen am Rhein,2015,25.558,Traffic
Ludwigshafen am Rhein,2015,19.694,Background
Ludwigshafen am Rhein,2015,22.257,Industrial
Ludwigshafen am Rhein,2016,24.832,Traffic
Ludwigshafen am Rhein,2016,17.873,Background
Ludwigshafen am Rhein,2016,21.686,Industrial
Ludwigshafen am Rhein,2017,25.58,Traffic
Ludwigshafen am Rhein,2017,18.228,Background
Ludwigshafen am Rhein,2017,21.996,Industrial
Ludwigshafen am Rhein,2018,23.174,Traffic
Ludwigshafen am Rhein,2018,20.715,Background
Ludwigshafen am Rhein,2018,22.929,Industrial
Ludwigshafen am Rhein,2019,20.783,Traffic
Ludwigshafen am Rhein,2019,17.676,Background
Ludwigshafen am Rhein,2019,20.741,Industrial
Ludwigshafen am Rhein,2020,19.6,Traffic
Ludwigshafen am Rhein,2020,15.939,Background
Ludwigshafen am Rhein,2020,19.383,Industrial
Ludwigshafen am Rhein,2021,18.277,Traffic
Ludwigshafen am Rhein,2021,16.445,Background
Ludwigshafen am Rhein,2021,17.605,Industrial
Ludwigshafen am Rhein,2022,20.2785,Traffic
Ludwigshafen am Rhein,2022,16.485,Background
Ludwigshafen am Rhein,2022,17.68,Industrial
Ludwigshafen am Rhein,2023,17.6025,Traffic
Ludwigshafen am Rhein,2023,13.957,Background
Ludwigshafen am Rhein,2023,16.283,Industrial
Ludwigshafen am Rhein,2024,16.819,Traffic
Ludwigshafen am Rhein,2024,14.729,Background
Ludwigshafen am Rhein,2024,19.761,Industrial
Ludwigshafen am Rhein,2025,21.855,Traffic
Ludwigshafen am Rhein,2025,26.24,Background
Ludwigshafen am Rhein,2025,17.158,Industrial
Ludwigslust-Land,1999,16.537,Background
Ludwigslust-Land,2000,15.724,Background
Ludwigslust-Land,2001,15.67,Background
Ludwigslust-Land,2002,19.841,Background
Ludwigslust-Land,2003,25.047,Background
Ludwigslust-Land,2004,21.564,Background
Ludwigslust-Land,2005,21.294,Background
Ludwigslust-Land,2006,21.573,Background
Ludwigslust-Land,2007,15.903,Background
Ludwigslust-Land,2008,13.438,Background
Ludwigslust-Land,2009,18.195,Background
Ludwigslust-Land,2010,18.798,Background
Ludwigslust-Land,2011,20.959,Background
Ludwigslust-Land,2012,16.857,Background
Ludwigslust-Land,2013,15.322,Background
Ludwigslust-Land,2014,19.836,Background
Ludwigslust-Land,2015,18.563,Background
Ludwigslust-Land,2016,17.246,Background
Ludwigslust-Land,2017,17.721,Background
Ludwigslust-Land,2018,21.183,Background
Ludwigslust-Land,2019,15.116,Background
Ludwigslust-Land,2020,14.4,Background
Ludwigslust-Land,2021,12.88,Background
Ludwigslust-Land,2022,14.157,Background
Ludwigslust-Land,2023,12.533,Background
Ludwigslust-Land,2024,12.628,Background
Ludwigslust-Land,2025,5.643,Background
Löcknitz-Penkun,1999,16.244,Background
Löcknitz-Penkun,2000,15.547999999999998,Background
Löcknitz-Penkun,2001,14.831999999999999,Background
Löcknitz-Penkun,2002,18.094,Background
Löcknitz-Penkun,2003,21.026,Background
Löcknitz-Penkun,2004,16.814,Background
Löcknitz-Penkun,2005,21.237,Background
Löcknitz-Penkun,2006,24.974,Background
Löcknitz-Penkun,2007,17.564,Background
Löcknitz-Penkun,2008,16.247,Background
Löcknitz-Penkun,2009,20.214,Background
Löcknitz-Penkun,2010,19.715,Background
Löcknitz-Penkun,2011,20.333,Background
Löcknitz-Penkun,2012,16.961,Background
Löcknitz-Penkun,2013,17.766,Background
Löcknitz-Penkun,2014,22.006,Background
Löcknitz-Penkun,2015,18.185,Background
Löcknitz-Penkun,2016,17.224,Background
Löcknitz-Penkun,2017,17.109,Background
Löcknitz-Penkun,2018,19.215,Background
Löcknitz-Penkun,2019,16.778,Background
Löcknitz-Penkun,2020,14.92,Background
Löcknitz-Penkun,2021,15.696,Background
Löcknitz-Penkun,2022,15.893,Background
Löcknitz-Penkun,2023,12.938,Background
Löcknitz-Penkun,2024,14.388,Background
Löcknitz-Penkun,2025,6.595,Background
Lübben (Spreewald),2007,23.897,Traffic
Lübeck,2000,27.29,Traffic
Lübeck,2000,20.469,Background
Lübeck,2001,31.709,Traffic
Lübeck,2001,21.4025,Background
Lübeck,2002,24.493,Background
Lübeck,2003,28.596,Traffic
Lübeck,2003,27.987,Background
Lübeck,2004,22.579,Traffic
Lübeck,2004,20.829,Background
Lübeck,2005,23.414,Traffic
Lübeck,2005,18.849,Background
Lübeck,2006,20.559,Background
Lübeck,2007,19.386,Traffic
Lübeck,2007,22.689000000000004,Background
Lübeck,2008,19.416,Traffic
Lübeck,2008,22.24,Background
Lübeck,2009,19.626,Traffic
Lübeck,2009,23.352999999999998,Background
Lübeck,2010,23.589,Traffic
Lübeck,2010,19.527,Background
Lübeck,2011,24.347,Traffic
Lübeck,2011,22.350000000000005,Background
Lübeck,2012,20.1,Traffic
Lübeck,2012,17.887999999999998,Background
Lübeck,2013,20.673000000000002,Traffic
Lübeck,2013,17.503999999999998,Background
Lübeck,2014,24.028,Traffic
Lübeck,2014,19.4325,Background
Lübeck,2015,20.327,Traffic
Lübeck,2015,16.8615,Background
Lübeck,2016,17.648,Traffic
Lübeck,2016,15.219999999999999,Background
Lübeck,2017,17.29,Traffic
Lübeck,2017,15.6365,Background
Lübeck,2018,18.246,Traffic
Lübeck,2018,16.3765,Background
Lübeck,2019,20.216,Traffic
Lübeck,2019,15.8085,Background
Lübeck,2020,17.274,Traffic
Lübeck,2020,13.796,Background
Lübeck,2021,15.043,Traffic
Lübeck,2021,13.702,Background
Lübeck,2022,16.143,Traffic
Lübeck,2022,13.9235,Background
Lübeck,2023,13.878,Traffic
Lübeck,2023,11.9165,Background
Lübeck,2024,12.695,Traffic
Lübeck,2024,12.181000000000001,Background
Lübeck,2025,12.492,Traffic
Lübeck,2025,8.856,Background
Lüchow (Wendland),2000,23.129,Background
Lüchow (Wendland),2001,24.301,Background
Lüchow (Wendland),2002,26.253,Background
Lüchow (Wendland),2003,29.974,Background
Lüchow (Wendland),2004,21.365,Background
Lüchow (Wendland),2005,20.86,Background
Lüchow (Wendland),2006,23.096,Background
Lüchow (Wendland),2007,15.733,Background
Lüchow (Wendland),2008,16.001,Background
Lüchow (Wendland),2009,14.658,Background
Lüchow (Wendland),2010,16.876,Background
Lüchow (Wendland),2011,18.11,Background
Lüchow (Wendland),2012,15.607,Background
Lüchow (Wendland),2013,15.339,Background
Lüchow (Wendland),2014,17.952,Background
Lüchow (Wendland),2015,14.996,Background
Lüchow (Wendland),2016,14.424,Background
Lüchow (Wendland),2017,14.087,Background
Lüchow (Wendland),2018,15.068,Background
Lüchow (Wendland),2019,13.17,Background
Lüchow (Wendland),2020,11.31,Background
Lüchow (Wendland),2021,11.847,Background
Lüchow (Wendland),2022,12.365,Background
Lüchow (Wendland),2023,11.329,Background
Lüchow (Wendland),2024,12.505,Background
Lüchow (Wendland),2025,6.384,Background
Lüdenscheid,2015,21.012,Traffic
Lüdenscheid,2022,15.51,Traffic
Lüdenscheid,2023,13.137,Traffic
Lüdenscheid,2024,12.302,Traffic
Lüdenscheid,2025,7.914,Traffic
Lüneburg,1999,29.18,Background
Lüneburg,2000,27.02,Background
Lüneburg,2001,27.211,Background
Lüneburg,2002,27.751,Background
Lüneburg,2003,33.431,Background
Lüneburg,2004,23.922,Background
Lüneburg,2005,22.578,Background
Lüneburg,2006,24.533,Background
Lüneburg,2007,16.514,Background
Lüneburg,2008,16.214,Background
Lüneburg,2009,15.776,Background
Lüneburg,2010,17.451,Background
Lüneburg,2011,17.236,Background
Lüneburg,2012,15.418,Background
Lüneburg,2013,15.701,Background
Lüneburg,2014,18.097,Background
Lüneburg,2015,15.293,Background
Lüneburg,2016,14.505,Background
Lüneburg,2017,14.187,Background
Lüneburg,2018,16.337,Background
Lüneburg,2019,14.633,Background
Lüneburg,2020,12.22,Background
Lüneburg,2021,12.425,Background
Lüneburg,2022,12.898,Background
Lüneburg,2023,11.26,Background
Lüneburg,2024,12.953,Background
Lüneburg,2025,8.236,Background
Lünen,2003,25.912,Background
Lünen,2004,24.236,Background
Lünen,2005,23.6,Background
Lünen,2006,25.031,Background
Lünen,2007,24.367,Background
Lünen,2008,23.376,Background
Lünen,2008,24.532,Industrial
Lünen,2009,23.108,Background
Lünen,2009,25.668,Industrial
Lünen,2010,24.733,Background
Lünen,2010,26.276,Industrial
Lünen,2011,25.865,Background
Lünen,2011,27.044,Industrial
Lünen,2012,20.995,Background
Lünen,2012,25.6445,Industrial
Lünen,2013,24.318,Background
Lünen,2013,25.874000000000002,Industrial
Lünen,2014,17.402,Background
Lünen,2014,22.985,Industrial
Lünen,2015,16.544,Background
Lünen,2015,27.488999999999997,Industrial
Lünen,2016,14.062,Background
Lünen,2016,19.478,Industrial
Lünen,2017,13.801,Background
Lünen,2017,20.087,Industrial
Lünen,2018,15.398,Background
Lünen,2018,24.7215,Industrial
Lünen,2019,12.403,Background
Lünen,2019,21.772,Industrial
Lünen,2020,13.028,Background
Lünen,2020,20.2215,Industrial
Lünen,2021,13.819,Background
Lünen,2021,20.989,Industrial
Lünen,2022,14.764,Background
Lünen,2022,17.312,Industrial
Lünen,2023,13.093,Background
Lünen,2023,14.806,Industrial
Lünen,2024,14.01,Background
Lünen,2024,14.327,Industrial
Lünen,2025,14.161,Background
Magdeburg,2000,19.681,Traffic
Magdeburg,2001,27.162,Traffic
Magdeburg,2002,31.1755,Traffic
Magdeburg,2002,29.165,Background
Magdeburg,2003,33.0775,Traffic
Magdeburg,2003,30.786,Background
Magdeburg,2004,23.192,Traffic
Magdeburg,2005,27.669,Traffic
Magdeburg,2006,31.419,Traffic
Magdeburg,2007,26.9834,Traffic
Magdeburg,2008,27.380125,Traffic
Magdeburg,2008,14.968,Background
Magdeburg,2009,27.629000000000005,Traffic
Magdeburg,2009,22.572,Background
Magdeburg,2010,31.115111111111112,Traffic
Magdeburg,2010,24.678,Background
Magdeburg,2011,30.160400000000003,Traffic
Magdeburg,2011,24.711,Background
Magdeburg,2012,24.848249999999993,Traffic
Magdeburg,2012,20.705,Background
Magdeburg,2013,24.416,Traffic
Magdeburg,2013,19.244,Background
Magdeburg,2014,27.404,Traffic
Magdeburg,2014,21.466,Background
Magdeburg,2015,23.12566666666667,Traffic
Magdeburg,2015,17.819,Background
Magdeburg,2016,20.896333333333335,Traffic
Magdeburg,2016,18.144,Background
Magdeburg,2017,21.228333333333335,Traffic
Magdeburg,2017,17.295,Background
Magdeburg,2018,23.387,Traffic
Magdeburg,2018,19.06,Background
Magdeburg,2019,20.11,Traffic
Magdeburg,2019,15.421,Background
Magdeburg,2020,18.37,Traffic
Magdeburg,2020,14.129,Background
Magdeburg,2021,18.740333333333336,Traffic
Magdeburg,2021,14.714,Background
Magdeburg,2022,18.776,Traffic
Magdeburg,2022,14.314,Background
Magdeburg,2023,14.927999999999999,Traffic
Magdeburg,2023,12.519,Background
Magdeburg,2024,16.5295,Traffic
Magdeburg,2024,13.644,Background
Magdeburg,2025,11.325,Traffic
Magdeburg,2025,11.268,Background
Mainz,1998,49.838,Traffic
Mainz,1999,52.393,Traffic
Mainz,2000,37.169333333333334,Traffic
Mainz,2000,23.759,Background
Mainz,2001,31.383666666666667,Traffic
Mainz,2001,21.8,Background
Mainz,2002,33.55866666666667,Traffic
Mainz,2002,25.439500000000002,Background
Mainz,2003,35.06733333333333,Traffic
Mainz,2003,28.539,Background
Mainz,2004,29.41366666666666,Traffic
Mainz,2004,21.813000000000002,Background
Mainz,2005,29.608999999999998,Traffic
Mainz,2005,20.7115,Background
Mainz,2006,27.462666666666667,Traffic
Mainz,2006,23.2265,Background
Mainz,2007,25.497999999999998,Traffic
Mainz,2007,19.8975,Background
Mainz,2008,24.020500000000002,Traffic
Mainz,2008,18.6605,Background
Mainz,2009,27.444166666666664,Traffic
Mainz,2009,21.6855,Background
Mainz,2010,25.165833333333335,Traffic
Mainz,2010,19.688499999999998,Background
Mainz,2011,25.904500000000002,Traffic
Mainz,2011,21.003999999999998,Background
Mainz,2012,21.973666666666663,Traffic
Mainz,2012,18.781,Background
Mainz,2013,24.256333333333334,Traffic
Mainz,2013,19.189500000000002,Background
Mainz,2014,22.84,Traffic
Mainz,2014,18.866,Background
Mainz,2015,22.488666666666663,Traffic
Mainz,2015,19.3975,Background
Mainz,2016,19.982666666666667,Traffic
Mainz,2016,18.332,Background
Mainz,2017,21.334333333333333,Traffic
Mainz,2017,18.395000000000003,Background
Mainz,2018,21.603333333333335,Traffic
Mainz,2018,19.06833333333333,Background
Mainz,2019,20.185,Traffic
Mainz,2019,17.468,Background
Mainz,2020,18.076000000000004,Traffic
Mainz,2020,16.145,Background
Mainz,2021,17.284333333333336,Traffic
Mainz,2021,16.040666666666667,Background
Mainz,2022,18.28333333333333,Traffic
Mainz,2022,16.982000000000003,Background
Mainz,2023,15.236666666666666,Traffic
Mainz,2023,14.192666666666668,Background
Mainz,2024,17.275,Traffic
Mainz,2024,14.331,Background
Mainz,2025,20.881,Traffic
Mainz,2025,18.6565,Background
Mannheim,1997,48.338,Traffic
Mannheim,1998,24.4924,Background
Mannheim,1998,20.384,Industrial
Mannheim,1999,35.492,Traffic
Mannheim,1999,25.832,Background
Mannheim,1999,25.833,Industrial
Mannheim,2000,33.134,Traffic
Mannheim,2000,26.1082,Background
Mannheim,2000,23.73,Industrial
Mannheim,2001,30.485,Traffic
Mannheim,2001,27.1522,Background
