Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DEUB002,O3,2000,67.492,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf
DEST032,O3,1994,44.874,ug/m3,Background,urban,ST,Jerichower Land,Genthin
DEBW004,O3,1992,36.746,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW007,O3,2006,41.772,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW001,O3,2010,36.53,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEUB034,O3,1994,72.568,ug/m3,Background,rural,SH,Pinneberg,Helgoland
DEUB026,O3,1998,57.101,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Ueckermünde
DEUB003,O3,1992,72.43,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DEUB026,O3,2000,51.568,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Ueckermünde
DEBW007,O3,1993,36.869,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW007,O3,1996,30.255,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBE034,O3,2000,35.773,ug/m3,Background,urban,BE,Berlin,Berlin
DEBW001,O3,1990,21.827,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW001,O3,1992,27.774,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW024,O3,1998,42.008,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBB029,O3,1997,44.722,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DEBB029,O3,2005,55.891,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DEBB067,O3,2007,51.954,ug/m3,Background,suburban,BB,Havelland,Nauen
DEBB050,O3,2000,46.749,ug/m3,Background,suburban,BB,Barnim,Bernau bei Berlin
DEBB050,O3,2005,50.908,ug/m3,Background,suburban,BB,Barnim,Bernau bei Berlin
DEBW027,O3,1994,40.774,ug/m3,Background,urban,BW,Reutlingen,Reutlingen
DEBW013,O3,1995,32.91,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBB066,O3,2007,55.858,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBB066,O3,2011,54.746,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBW005,O3,1997,34.375,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW015,O3,1984,28.732,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,1988,34.305,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBB042,O3,2007,51.861,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB042,O3,2010,51.742,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBB048,O3,2011,51.423,ug/m3,Background,suburban,BB,Ostprignitz-Ruppin,Neuruppin
DEUB031,O3,1997,60.329,ug/m3,Background,rural,SN,Görlitz,Zittau
DEUB031,O3,2000,60.651,ug/m3,Background,rural,SN,Görlitz,Zittau
DETH016,O3,2002,46.18,ug/m3,Background,urban,TH,Ilm-Kreis,Arnstadt
DEBB029,O3,2008,53.181,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DEBB029,O3,2011,50.599,ug/m3,Industrial,suburban,BB,Uckermark,Schwedt/Oder
DEBW023,O3,1998,50.147,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW023,O3,2003,56.374,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW013,O3,1993,32.915,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,1997,33.693,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBE010,O3,1996,31.587,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,1998,35.841,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,2011,42.501,ug/m3,Background,urban,BE,Berlin,Berlin
DEUB003,O3,1997,79.111,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg
DEBW034,O3,1991,35.377,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen
DEBW034,O3,2010,36.867,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen
DEBW009,O3,2005,42.364,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW031,O3,2010,79.993,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal
DEBW015,O3,2000,36.066,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW024,O3,1993,40.607,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBW024,O3,2002,41.413,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBW024,O3,2003,51.818,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBW015,O3,1986,31.346,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW001,O3,1988,20.473,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW001,O3,2001,33.707,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW015,O3,1994,39.955,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2003,45.743,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DETH019,O3,2000,42.26,ug/m3,Background,urban,TH,Erfurt,Erfurt
DEBE027,O3,1998,46.007,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBB064,O3,2004,50.532,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBW005,O3,1991,43.064,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW004,O3,1999,42.863,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW005,O3,2004,41.397,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBB063,O3,2003,65.076,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBW004,O3,2009,40.27,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2010,42.028,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW024,O3,2001,43.531,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBW004,O3,1993,41.037,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2005,39.2,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2010,42.028,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW023,O3,2008,45.358,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBB055,O3,2005,54.347,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB055,O3,2007,52.475,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBW007,O3,1986,20.782,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBB055,O3,2010,49.195,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBW007,O3,1998,40.025,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW009,O3,1996,39.068,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,O3,2001,38.624,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW031,O3,1999,83.993,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal
DEBW031,O3,2001,81.384,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal
DEUB035,O3,1996,61.516,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Klingenberg
DEBW007,O3,1990,32.172,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW007,O3,1999,39.147,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBB083,O3,2012,50.003,ug/m3,Background,suburban,BB,Spree-Neiße,Spremberg
DEBB063,O3,2004,55.024,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBE027,O3,1991,49.17,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBE027,O3,2002,50.286,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBE027,O3,2003,52.91,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBE027,O3,2004,47.043,ug/m3,Industrial,rural,BE,Berlin,Berlin
DEBB067,O3,2003,39.531,ug/m3,Background,suburban,BB,Havelland,Nauen
DEBW011,O3,2002,31.587,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBE062,O3,2006,46.231,ug/m3,Background,rural,BE,Berlin,Berlin
DEBW015,O3,2002,36.812,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBE010,O3,2008,42.156,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,2010,44.062,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,2011,42.501,ug/m3,Background,urban,BE,Berlin,Berlin
DETH021,O3,1997,42.544,ug/m3,Traffic,urban,TH,Unstrut-Hainich-Kreis,Mühlhausen/Thüringen
DETH021,O3,2002,40.129,ug/m3,Traffic,urban,TH,Unstrut-Hainich-Kreis,Mühlhausen/Thüringen
DEBW022,O3,2002,42.699,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DEBW022,O3,2007,41.297,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DEBB063,O3,2011,55.881,ug/m3,Background,suburban,BB,Prignitz,Wittenberge
DEBW009,O3,1993,39.671,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,O3,2010,41.972,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW015,O3,1984,28.732,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2012,42.354,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBB042,O3,2002,46.818,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder)
DEBW013,O3,1990,33.583,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,2000,38.208,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,2004,39.625,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW009,O3,1989,31.533,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,O3,1999,40.285,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW015,O3,1994,39.955,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2001,35.733,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2001,38.496,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW013,O3,2007,39.17,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW010,O3,2011,46.331,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEUB006,O3,1992,48.937,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein
DEBW013,O3,2012,41.941,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW019,O3,1993,35.855,ug/m3,Background,urban,BW,Ulm,Ulm
DEUB007,O3,1997,44.771,ug/m3,Background,rural,NI,Diepholz,Bassum
DEBW001,O3,1994,22.185,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEUB007,O3,2002,44.076,ug/m3,Background,rural,NI,Diepholz,Bassum
DEBW011,O3,2005,35.956,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBB067,O3,2006,55.848,ug/m3,Background,suburban,BB,Havelland,Nauen
DEBW004,O3,2003,45.306,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2009,40.27,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2010,42.028,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,1988,34.166,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,1999,42.863,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW026,O3,1994,27.002,ug/m3,Background,suburban,BW,Esslingen,Plochingen
DEBW011,O3,1990,30.057,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW011,O3,2006,36.765,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW011,O3,2007,35.968,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW004,O3,1996,35.357,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW001,O3,2003,38.161,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW005,O3,2012,43.077,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW001,O3,2006,37.82,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW011,O3,2001,34.273,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW023,O3,1989,46.517,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW023,O3,2001,47.938,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW023,O3,1996,40.215,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW006,O3,1988,32.174,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW006,O3,2009,37.922,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW006,O3,2011,39.359,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBB075,O3,2012,46.902,ug/m3,Background,suburban,BB,Potsdam,Potsdam
DEBW006,O3,2001,34.502,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW006,O3,2010,40.732,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW015,O3,2004,42.729,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2009,35.11,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEUB032,O3,1999,60.283,ug/m3,Background,rural,TH,Eichsfeld,Leinefelde-Worbis
DEBW033,O3,2008,38.218,ug/m3,Traffic,urban,BW,Pforzheim,Pforzheim
DEUB033,O3,1996,43.894,ug/m3,Background,rural,SN,Nordsachsen,Torgau
DEBE034,O3,1995,32.595,ug/m3,Background,urban,BE,Berlin,Berlin
DEBW010,O3,1993,42.758,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEBW010,O3,1999,44.307,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEUB006,O3,1996,51.496,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein
DEBW013,O3,1984,32.182,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEUB007,O3,1994,56.322,ug/m3,Background,rural,NI,Diepholz,Bassum
DEBE010,O3,1996,31.587,ug/m3,Background,urban,BE,Berlin,Berlin
DEUB007,O3,1997,45.247,ug/m3,Background,rural,NI,Diepholz,Bassum
DEUB007,O3,1998,44.438,ug/m3,Background,rural,NI,Diepholz,Bassum
DEBE010,O3,1996,32.038,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,2003,45.886,ug/m3,Background,urban,BE,Berlin,Berlin
DEBW024,O3,2000,41.533,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBB055,O3,2004,51.707,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel
DEBB050,O3,2009,48.916,ug/m3,Background,suburban,BB,Barnim,Bernau bei Berlin
DEBB050,O3,2010,31.371,ug/m3,Background,suburban,BB,Barnim,Bernau bei Berlin
DEBE032,O3,1999,46.674,ug/m3,Background,rural,BE,Berlin,Berlin
DEBE032,O3,2004,41.741,ug/m3,Background,rural,BE,Berlin,Berlin
DEBW010,O3,2001,41.768,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEUB008,O3,1992,44.37,ug/m3,Background,rural,NI,Schaumburg,Rodenberg
DEBW010,O3,2002,42.118,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch
DEBW037,O3,2003,71.029,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt
DEBW023,O3,1995,52.404,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEUB012,O3,1990,50.043,ug/m3,Background,rural,BW,Tübingen,Rottenburg am Neckar
DEBB082,O3,2009,46.528,ug/m3,Background,suburban,BB,Dahme-Spreewald,Königs Wusterhausen
DEBW011,O3,2008,36.709,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBE010,O3,1996,32.038,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,2000,34.109,ug/m3,Background,urban,BE,Berlin,Berlin
DEBB067,O3,2009,48.035,ug/m3,Background,suburban,BB,Havelland,Nauen
DEBW011,O3,2004,37.938,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBB032,O3,2008,52.027,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBB032,O3,2012,48.548,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBW019,O3,1999,38.596,ug/m3,Background,urban,BW,Ulm,Ulm
DEBE010,O3,1990,23.888,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,1991,28.544,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,1994,36.385,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE010,O3,1998,35.841,ug/m3,Background,urban,BE,Berlin,Berlin
DEUB033,O3,2003,52.608,ug/m3,Background,rural,SN,Nordsachsen,Torgau
DEBE056,O3,2004,49.668,ug/m3,Background,rural,BE,Berlin,Berlin
DEBE056,O3,2005,51.39,ug/m3,Background,rural,BE,Berlin,Berlin
DEBE051,O3,2010,51.198,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBW009,O3,2000,36.86,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,O3,2004,43.651,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBB053,O3,2002,55.518,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBE032,O3,2005,41.532,ug/m3,Background,rural,BE,Berlin,Berlin
DEBE032,O3,2008,42.183,ug/m3,Background,rural,BE,Berlin,Berlin
DEBW027,O3,1995,39.893,ug/m3,Background,urban,BW,Reutlingen,Reutlingen
DEBW013,O3,1992,34.676,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBB064,O3,2002,23.292,ug/m3,Background,urban,BB,Cottbus,Cottbus
DEBW013,O3,2001,41.675,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBB053,O3,2009,53.486,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBB053,O3,2010,54.904,ug/m3,Background,rural,BB,Märkisch-Oderland,Märkische Schweiz
DEBW034,O3,1992,39.642,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen
DEBW005,O3,1988,27.031,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DETH024,O3,1997,48.144,ug/m3,Background,urban,TH,Ilm-Kreis,Ilmenau
DEBW005,O3,2002,35.745,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW015,O3,1990,37.381,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2006,40.696,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2011,38.377,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW013,O3,1989,29.883,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,1991,25.513,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW037,O3,1992,71.334,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt
DEBW037,O3,2006,66.842,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt
DEBW013,O3,1996,33.381,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,2003,43.449,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DETH025,O3,1993,44.754,ug/m3,Background,urban,TH,Schmalkalden-Meiningen,Meiningen
DEBW013,O3,1988,29.897,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,1992,34.676,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,2009,37.972,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW013,O3,2012,41.941,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW001,O3,1989,20.942,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBB066,O3,2003,51.269,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald
DEBW001,O3,2003,38.161,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW001,O3,2005,35.32,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW034,O3,1990,39.739,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen
DEBW001,O3,2006,37.82,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW034,O3,2007,39.131,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen
DEBB065,O3,2008,51.832,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Bad Belzig
DEBB065,O3,2009,50.541,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Bad Belzig
DEBW015,O3,1996,35.296,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW037,O3,2000,60.438,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt
DEBW004,O3,1991,40.38,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW015,O3,2011,38.377,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW037,O3,2001,63.828,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt
DEBW004,O3,1991,40.38,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2004,42.608,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW042,O3,2002,35.991,ug/m3,Background,suburban,BW,Esslingen,Filderstadt
DEBB021,O3,2009,48.376,ug/m3,Background,urban,BB,Potsdam,Potsdam
DEBW009,O3,1991,36.714,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,O3,2011,41.439,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW011,O3,1999,32.892,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW027,O3,2006,47.471,ug/m3,Background,urban,BW,Reutlingen,Reutlingen
DEBW011,O3,2007,35.968,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart
DEBW027,O3,2007,45.793,ug/m3,Background,urban,BW,Reutlingen,Reutlingen
DEBW027,O3,2012,47.736,ug/m3,Background,urban,BW,Reutlingen,Reutlingen
DEBW005,O3,1993,40.928,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW024,O3,1995,38.171,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBW005,O3,1994,35.435,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW024,O3,2010,44.055,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg
DEBW005,O3,2002,35.745,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim
DEBW038,O3,2008,39.612,ug/m3,Traffic,urban,BW,Bodenseekreis,Friedrichshafen
DEBB032,O3,2002,46.221,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBE051,O3,2007,48.962,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBW009,O3,2008,43.904,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,O3,2012,46.403,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBE051,O3,1995,46.272,ug/m3,Background,suburban,BE,Berlin,Berlin
DEUB035,O3,1994,54.892,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Klingenberg
DEUB035,O3,2000,60.942,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Klingenberg
DEUB035,O3,2001,54.208,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Klingenberg
DEBW007,O3,2010,41.256,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW022,O3,2006,44.15,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl
DEBW007,O3,1986,20.782,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW007,O3,1994,30.998,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEUB036,O3,1996,47.747,ug/m3,Background,rural,BY,Garmisch-Partenkirchen,Murnau a. Staffelsee
DEBW007,O3,2000,35.506,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW007,O3,2008,40.997,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW004,O3,1993,41.037,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW015,O3,2004,42.729,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW004,O3,2007,37.894,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,2008,40.983,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBE062,O3,2005,49.402,ug/m3,Background,rural,BE,Berlin,Berlin
DEBW004,O3,1988,34.166,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW004,O3,1996,35.357,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen
DEBW023,O3,2002,45.593,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBB032,O3,2005,53.357,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBB032,O3,2011,51.259,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt
DEBW015,O3,1985,33.302,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,1995,39.81,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW015,O3,2005,39.991,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW023,O3,1997,48.05,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW006,O3,1995,35.784,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW023,O3,1992,41.549,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW023,O3,2005,46.669,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
DEBW006,O3,1998,36.591,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBW023,O3,1994,45.437,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein
