Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","","","DEHB004","","SPO-DEHB004_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.326","mg/m3","85.46","","Background","urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW059","","SPO-DEBW059_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.215","mg/m3","98.81","","Background","suburban","9.6579","49.6348","177.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE010","","SPO-DEHE010_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.539","mg/m3","99.92","","Background","urban","8.6700","50.5876","159.0","Gießen                                                                          ","DE057C1                                           ","89802","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW059","","SPO-DEBW059_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.241","mg/m3","29.01","","Background","suburban","9.6579","49.6348","177.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBB031","","SPO-DEBB031_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.430","mg/m3","100.00","","Background","suburban","13.6278","52.2923","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE011","","SPO-DEHE011_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.449","mg/m3","4.21","","Traffic","urban","8.9216","50.1358","108.0","Hanau                                                                           ","DE047C1                                           ","96492","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE031","","SPO-DEHE031_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.536","mg/m3","2.85","","Traffic","urban","9.6985","50.5536","308.0","Fulda                                                                           ","DE065C1                                           ","68635","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE013","","SPO-DEHE013_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1989","1.396","mg/m3","68.24","","Background","urban","9.4834","51.3142","181.0","Kassel                                                                          ","DE513C1                                           ","202137","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV018","","SPO-DEMV018_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.321","mg/m3","98.31","","Background","suburban","10.9298","53.5437","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV018","","SPO-DEMV018_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.223","mg/m3","99.14","","Background","suburban","10.9298","53.5437","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW026","","SPO-DEBW026_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.323","mg/m3","97.54","","Background","suburban","9.4145","48.7087","252.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV002","","SPO-DEMV002_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.521","mg/m3","99.26","","Traffic","urban","12.1014","54.0939","","Rostock                                                                         ","DE043C1                                           ","209191","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW027","","SPO-DEBW027_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.313","mg/m3","95.53","","Background","urban","9.2073","48.4889","385.0","Reutlingen                                                                      ","DE537C1                                           ","115865","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE005","","SPO-DEHE005_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.516","mg/m3","99.99","","Traffic","urban","8.5425","50.1018","103.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV005","","SPO-DEMV005_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.601","mg/m3","95.14","","Traffic","urban","11.4089","53.6377","","Schwerin                                                                        ","DE031C1                                           ","95653","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW024","","SPO-DEBW024_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.322","mg/m3","95.47","","Background","suburban","9.1728","48.8992","302.0","Ludwigsburg                                                                     ","DE049C1                                           ","93584","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV005","","SPO-DEMV005_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.659","mg/m3","99.05","","Traffic","urban","11.4089","53.6377","","Schwerin                                                                        ","DE031C1                                           ","95653","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV007","","SPO-DEMV007_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.372","mg/m3","98.44","","Background","suburban","12.1741","54.1616","5.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE066","","SPO-DEBE066_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.133","mg/m3","98.97","","Background","urban","13.5295","52.4853","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE058","","SPO-DEHE058_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.344","mg/m3","99.83","","Background","urban","9.6822","50.5493","272.0","Fulda                                                                           ","DE065C1                                           ","68635","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW023","","SPO-DEBW023_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.320","mg/m3","97.78","","Background","suburban","7.6333","47.5882","275.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE068","","SPO-DEBE068_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.115","mg/m3","92.50","","Background","urban","13.4188","52.5136","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE068","","SPO-DEBE068_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.107","mg/m3","94.42","","Background","urban","13.4188","52.5136","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW023","","SPO-DEBW023_00010_200","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.275","mg/m3","98.47","","Background","suburban","7.6333","47.5882","275.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE033","","SPO-DEBE033_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1988","0.383","mg/m3","81.07","","Industrial","urban","13.2599","52.5325","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE050","","SPO-DEHE050_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.187","mg/m3","96.24","","Background","rural","9.2712","51.3608","489.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH060","","SPO-DEHH060_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.778","mg/m3","82.98","","Traffic","urban","9.9819","53.5864","6.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW001","","SPO-DEBW001_00010_200","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.517","mg/m3","98.63","","Traffic","urban","8.4184","49.0101","117.0","Karlsruhe                                                                       ","DE035C1                                           ","312060","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE058","","SPO-DEHE058_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.419","mg/m3","27.37","","Background","urban","9.6822","50.5493","272.0","Fulda                                                                           ","DE065C1                                           ","68635","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH061","","SPO-DEHH061_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.893","mg/m3","82.23","","Traffic","urban","10.0354","53.5648","7.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE044","","SPO-DEHE044_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.358","mg/m3","5.83","","Background","urban","8.0610","50.3832","128.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE010","","SPO-DEBE010_00010_110","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.158","mg/m3","95.16","","Background","urban","13.3493","52.5430","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW052","","SPO-DEBW052_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.323","mg/m3","97.93","","Background","urban","9.1693","47.6644","403.0","Konstanz                                                                        ","DE054C1                                           ","84911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW002","","SPO-DEBW002_00010_200","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.327","mg/m3","99.60","","Traffic","urban","8.3538","49.0091","115.0","Karlsruhe                                                                       ","DE035C1                                           ","312060","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW002","","SPO-DEBW002_00010_200","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.311","mg/m3","71.01","","Traffic","urban","8.3538","49.0091","115.0","Karlsruhe                                                                       ","DE035C1                                           ","312060","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW002","","SPO-DEBW002_00010_200","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.428","mg/m3","97.68","","Traffic","urban","8.3538","49.0091","115.0","Karlsruhe                                                                       ","DE035C1                                           ","312060","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW004","","SPO-DENW004_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.559","mg/m3","99.26","","Background","suburban","7.3487","51.5932","60.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE031","","SPO-DEHE031_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.488","mg/m3","99.68","","Traffic","urban","9.6985","50.5536","308.0","Fulda                                                                           ","DE065C1                                           ","68635","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE031","","SPO-DEHE031_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.462","mg/m3","99.51","","Traffic","urban","9.6985","50.5536","308.0","Fulda                                                                           ","DE065C1                                           ","68635","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY038","","SPO-DEBY038_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.828","mg/m3","97.96","","Traffic","urban","11.6138","48.1524","522.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY038","","SPO-DEBY038_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","1.068","mg/m3","99.24","","Traffic","urban","11.6138","48.1524","522.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEMV003","","SPO-DEMV003_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.683","mg/m3","97.06","","Traffic","urban","13.2664","53.5598","15.0","Neubrandenburg                                                                  ","DE064C1                                           ","63761","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE045","","SPO-DEHE045_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.349","mg/m3","99.82","","Background","urban","9.0020","49.6725","209.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE064","","SPO-DEBE064_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","1.370","mg/m3","99.64","","Traffic","urban","13.4340","52.4817","40.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE011","","SPO-DEBE011_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.257","mg/m3","92.06","","Traffic","suburban","13.3960","52.5509","45.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW034","","SPO-DENW034_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.444","mg/m3","98.54","","Industrial","urban","6.7484","51.5240","17.0","Duisburg                                                                        ","DE501C1                                           ","498686","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE034","","SPO-DEBE034_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.123","mg/m3","99.75","","Background","urban","13.4308","52.4895","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI036","","SPO-DENI036_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.387","mg/m3","99.25","","Industrial","urban","8.4755","53.4943","2.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI038","","SPO-DENI038_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.338","mg/m3","97.64","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI038","","SPO-DENI038_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.328","mg/m3","96.95","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI038","","SPO-DENI038_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.314","mg/m3","97.83","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI052","","SPO-DENI052_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.318","mg/m3","98.81","","Background","suburban","9.6230","52.8294","38.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI052","","SPO-DENI052_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.307","mg/m3","99.27","","Background","suburban","9.6230","52.8294","38.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE014","","SPO-DEHE014_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.504","mg/m3","99.95","","Traffic","urban","9.4810","51.3401","170.0","Kassel                                                                          ","DE513C1                                           ","202137","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBB026","","SPO-DEBB026_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.408","mg/m3","95.59","","Industrial","suburban","14.3757","51.5590","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBB026","","SPO-DEBB026_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.541","mg/m3","8.84","","Industrial","suburban","14.3757","51.5590","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY003","","SPO-DEBY003_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1989","0.534","mg/m3","85.33","","Background","urban","9.1508","49.9715","133.0","Aschaffenburg                                                                   ","DE061C1                                           ","71002","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY003","","SPO-DEBY003_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.408","mg/m3","99.86","","Background","urban","9.1508","49.9715","133.0","Aschaffenburg                                                                   ","DE061C1                                           ","71002","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE017","","SPO-DEHE017_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.448","mg/m3","99.70","","Background","urban","8.7612","50.1022","108.0","Offenbach am Main                                                               ","DE531C1                                           ","130280","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE005","","SPO-DEHE005_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1989","2.188","mg/m3","79.52","","Traffic","urban","8.5425","50.1018","103.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE005","","SPO-DEHE005_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.441","mg/m3","99.93","","Traffic","urban","8.5425","50.1018","103.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY029","","SPO-DEBY029_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.368","mg/m3","97.96","","Industrial","suburban","11.8744","48.9246","393.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY007","","SPO-DEBY007_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.556","mg/m3","99.98","","Background","urban","10.8884","48.3766","477.0","Augsburg                                                                        ","DE033C1                                           ","296582","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE006","","SPO-DEHE006_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1988","17.569","mg/m3","57.39","","Traffic","urban","8.6870","50.1179","110.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHB004","","SPO-DEHB004_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.349","mg/m3","83.30","","Background","urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW013","","SPO-DENW013_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.375","mg/m3","48.79","","Background","urban","7.5828","51.4477","117.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHB004","","SPO-DEHB004_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.366","mg/m3","95.08","","Background","urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHB004","","SPO-DEHB004_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.400","mg/m3","95.32","","Background","urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY031","","SPO-DEBY031_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.652","mg/m3","93.24","","Background","suburban","10.3066","47.7251","678.0","Kempten (Allgäu)                                                                ","DE066C1                                           ","69151","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW015","","SPO-DENW015_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.326","mg/m3","14.23","","Background","suburban","7.1227","51.6990","37.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY033","","SPO-DEBY033_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.808","mg/m3","99.97","","Traffic","urban","12.1571","48.5398","390.0","Landshut                                                                        ","DE067C1                                           ","73411","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBB030","","SPO-DEBB030_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.299","mg/m3","96.07","","Industrial","suburban","12.3418","52.5316","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBB031","","SPO-DEBB031_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.400","mg/m3","96.08","","Background","suburban","13.6278","52.2923","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW087","","SPO-DEBW087_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.153","mg/m3","97.34","","Background","rural","9.2076","48.3458","798.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW087","","SPO-DEBW087_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.157","mg/m3","98.72","","Background","rural","9.2076","48.3458","798.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW036","","SPO-DEBW036_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","1.002","mg/m3","5.88","","Background","urban","9.0585","48.5244","330.0","Tübingen                                                                        ","DE050C1                                           ","91506","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY085","","SPO-DEBY085_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.710","mg/m3","95.34","","Traffic","urban","11.5172","48.1131","544.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW037","","SPO-DEBW037_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.176","mg/m3","99.95","","Background","suburban","8.4128","48.4721","755.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW037","","SPO-DEBW037_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.144","mg/m3","99.28","","Background","suburban","8.4128","48.4721","755.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW097","","SPO-DEBW097_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","1.263","mg/m3","98.55","","Traffic","urban","7.8528","47.9983","260.0","Freiburg im Breisgau                                                            ","DE027C1                                           ","231195","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW038","","SPO-DEBW038_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.280","mg/m3","96.05","","Traffic","urban","9.4857","47.6601","404.0","Friedrichshafen                                                                 ","DE072C1                                           ","61283","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW027","","SPO-DEBW027_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.371","mg/m3","97.44","","Background","urban","9.2073","48.4889","385.0","Reutlingen                                                                      ","DE537C1                                           ","115865","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW027","","SPO-DEBW027_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.345","mg/m3","97.66","","Background","urban","9.2073","48.4889","385.0","Reutlingen                                                                      ","DE537C1                                           ","115865","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBB055","","SPO-DEBB055_00010_150","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.436","mg/m3","95.69","","Background","suburban","12.5523","52.4204","33.0","Brandenburg an der Havel                                                        ","DE056C1                                           ","72184","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW106","","SPO-DEBW106_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.404","mg/m3","94.85","","Traffic","suburban","9.0133","48.7850","365.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW107","","SPO-DEBW107_00010_150","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.340","mg/m3","99.39","","Background","suburban","9.0512","48.5077","325.0","Tübingen                                                                        ","DE050C1                                           ","91506","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW040","","SPO-DEBW040_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.206","mg/m3","92.55","","Traffic","suburban","8.2231","47.6180","340.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH052","","SPO-DEHH052_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","1.109","mg/m3","42.63","","Traffic","urban","9.9795","53.5689","12.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE032","","SPO-DEBE032_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.100","mg/m3","99.46","","Background","rural","13.2251","52.4732","50.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE027","","SPO-DEBE027_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.101","mg/m3","95.71","","Industrial","rural","13.3681","52.3984","45.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
