Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State_x,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference,State_y,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others,_merge
,,,,,,,,,Langenhagen,,,,NI,2016.0,3.4,9.9,32.4,3.2,27.9,12.2,26.6,right_only
,,,,,,,,,Langenhagen,,,,NI,2021.0,2.6,13.5,33.5,4.8,30.6,6.6,17.6,right_only
,,,,,,,,,Lauf an der Pegnitz,,,,BY,1990.0,0.0,3.333333333333333,30.0,6.666666666666667,40.0,0.0,19.99999999999999,right_only
,,,,,,,,,Lauf an der Pegnitz,,,,BY,1996.0,0.0,6.666666666666667,30.0,3.333333333333333,40.0,0.0,19.99999999999999,right_only
,,,,,,,,,Lauf an der Pegnitz,,,,BY,2002.0,0.0,6.666666666666667,26.666666666666668,3.333333333333333,46.66666666666666,0.0,16.66666666666667,right_only
,,,,,,,,,Lauf an der Pegnitz,,,,BY,2008.0,0.0,16.666666666666664,23.33333333333333,3.333333333333333,36.66666666666666,0.0,19.99999999999999,right_only
,,,,,,,,,Lauf an der Pegnitz,,,,BY,2014.0,0.0,23.33333333333333,23.33333333333333,3.333333333333333,30.0,0.0,19.99999999999999,right_only
,,,,,,,,,Lauf an der Pegnitz,,,,BY,2020.0,3.333333333333333,30.0,13.333333333333334,3.333333333333333,26.666666666666668,0.0,23.33333333333334,right_only
,,,,,,,,,Laupheim,,,,BW,1999.0,0.0,0.0,21.428571428571427,0.0,42.85714285714285,0.0,35.71428571428572,right_only
,,,,,,,,,Laupheim,,,,BW,2004.0,0.0,0.0,16.666666666666664,0.0,40.0,0.0,43.33333333333333,right_only
,,,,,,,,,Laupheim,,,,BW,2009.0,0.0,0.0,14.814814814814811,0.0,37.03703703703704,0.0,48.14814814814815,right_only
,,,,,,,,,Laupheim,,,,BW,2014.0,0.0,0.0,10.714285714285714,0.0,32.142857142857146,0.0,57.14285714285714,right_only
,,,,,,,,,Laupheim,,,,BW,2019.0,0.0,0.0,7.4074074074074066,0.0,29.629629629629623,0.0,62.96296296296296,right_only
,,,,,,,,,Laupheim,,,,BW,2024.0,0.0,0.0,9.090909090909092,0.0,24.24242424242424,6.0606060606060606,60.6060606060606,right_only
,,,,,,,,,Lehrte,,,,NI,2001.0,0.0,6.3,49.5,5.4,34.2,0.0,4.5,right_only
,,,,,,,,,Lehrte,,,,NI,2006.0,0.0,7.5,42.6,5.8,37.5,0.0,6.5,right_only
,,,,,,,,,Lehrte,,,,NI,2011.0,2.2,18.2,39.4,1.8,35.0,0.0,5.6,right_only
,,,,,,,,,Lehrte,,,,NI,2016.0,3.7,11.2,37.0,3.9,34.7,5.3,13.3,right_only
,,,,,,,,,Lehrte,,,,NI,2021.0,2.6,14.3,34.3,4.4,30.1,5.7,16.9,right_only
,,,,,,,,,Leichlingen ,,,,NW,1999.0,0.0,3.125,43.75,6.25,37.5,0.0,9.375,right_only
,,,,,,,,,Leichlingen ,,,,NW,2004.0,0.0,5.88235294117647,44.11764705882353,5.88235294117647,32.35294117647059,0.0,11.764705882352944,right_only
,,,,,,,,,Leichlingen ,,,,NW,2009.0,3.125,6.25,37.5,6.25,31.25,0.0,15.625,right_only
,,,,,,,,,Leichlingen ,,,,NW,2020.0,3.125,15.625,31.25,3.125,34.375,3.125,9.375,right_only
,,,,,,,,,Leimen,,,,BW,1999.0,0.0,0.0,20.0,5.714285714285714,0.0,0.0,74.28571428571429,right_only
,,,,,,,,,Leimen,,,,BW,2004.0,0.0,0.0,21.875,6.25,43.75,0.0,28.125,right_only
,,,,,,,,,Leimen,,,,BW,2009.0,0.0,0.0,25.0,15.625,28.125,0.0,31.25,right_only
,,,,,,,,,Leimen,,,,BW,2014.0,0.0,0.0,23.07692307692308,11.538461538461538,30.76923076923077,0.0,34.615384615384606,right_only
,,,,,,,,,Leimen,,,,BW,2019.0,0.0,0.0,18.181818181818183,18.181818181818183,22.727272727272727,0.0,40.9090909090909,right_only
,,,,,,,,,Leimen,,,,BW,2024.0,0.0,0.0,13.636363636363637,13.636363636363637,18.181818181818183,18.181818181818183,36.36363636363636,right_only
,,,,,,,,,Leinefelde-Worbis,,,,TH,2009.0,13.333333333333334,6.666666666666667,10.0,3.333333333333333,53.333333333333336,0.0,13.333333333333334,right_only
,,,,,,,,,Leinefelde-Worbis,,,,TH,2014.0,12.5,0.0,8.333333333333332,0.0,58.333333333333336,0.0,20.83333333333333,right_only
,,,,,,,,,Leinefelde-Worbis,,,,TH,2019.0,10.0,0.0,6.666666666666667,3.333333333333333,53.333333333333336,13.333333333333334,13.333333333333334,right_only
,,,,,,,,,Leinefelde-Worbis,,,,TH,2024.0,6.666666666666667,0.0,3.333333333333333,3.333333333333333,40.0,16.666666666666664,30.0,right_only
,,,,,,,,,Leinfelden-Echterdingen,,,,BW,1999.0,0.0,11.538461538461538,23.07692307692308,3.8461538461538463,30.76923076923077,0.0,30.76923076923077,right_only
,,,,,,,,,Leinfelden-Echterdingen,,,,BW,2004.0,0.0,19.230769230769237,19.230769230769237,7.6923076923076925,26.923076923076923,0.0,26.92307692307691,right_only
,,,,,,,,,Leinfelden-Echterdingen,,,,BW,2009.0,0.0,19.230769230769237,15.384615384615383,7.6923076923076925,23.07692307692308,0.0,34.615384615384606,right_only
,,,,,,,,,Leinfelden-Echterdingen,,,,BW,2014.0,0.0,19.230769230769237,15.384615384615383,7.6923076923076925,23.07692307692308,0.0,34.615384615384606,right_only
,,,,,,,,,Leinfelden-Echterdingen,,,,BW,2019.0,3.8461538461538463,23.07692307692308,11.538461538461538,7.6923076923076925,19.230769230769237,0.0,34.6153846153846,right_only
,,,,,,,,,Leinfelden-Echterdingen,,,,BW,2024.0,0.0,23.07692307692308,11.538461538461538,7.6923076923076925,23.07692307692308,0.0,34.615384615384606,right_only
,,,,,,,,,Lemgo,,,,NW,1999.0,0.0,6.8181818181818175,38.63636363636363,6.8181818181818175,47.72727272727273,0.0,0.0,right_only
,,,,,,,,,Lemgo,,,,NW,2004.0,0.0,12.5,37.5,5.0,45.0,0.0,0.0,right_only
,,,,,,,,,Lemgo,,,,NW,2009.0,2.1739130434782608,8.695652173913043,28.26086956521739,8.695652173913043,34.78260869565217,0.0,17.391304347826097,right_only
,,,,,,,,,Lemgo,,,,NW,2014.0,5.0,10.0,30.0,5.0,32.5,0.0,17.5,right_only
,,,,,,,,,Lemgo,,,,NW,2020.0,2.083333333333333,18.75,25.0,6.25,29.166666666666668,4.166666666666666,14.583333333333336,right_only
,,,,,,,,,Lengerich,,,,NW,1999.0,0.0,6.25,40.625,3.125,50.0,0.0,0.0,right_only
,,,,,,,,,Lengerich,,,,NW,2004.0,0.0,9.375,34.375,9.375,46.875,0.0,0.0,right_only
,,,,,,,,,Lengerich,,,,NW,2009.0,0.0,12.5,31.25,9.375,43.75,0.0,3.125,right_only
,,,,,,,,,Lengerich,,,,NW,2014.0,0.0,15.625,43.75,6.25,34.375,0.0,0.0,right_only
,,,,,,,,,Lengerich,,,,NW,2020.0,0.0,25.0,34.375,6.25,34.375,0.0,0.0,right_only
,,,,,,,,,Lennestadt,,,,NW,1999.0,0.0,5.263157894736842,31.57894736842105,0.0,60.526315789473685,0.0,2.631578947368429,right_only
,,,,,,,,,Lennestadt,,,,NW,2004.0,0.0,7.894736842105263,26.31578947368421,0.0,63.1578947368421,0.0,2.631578947368429,right_only
,,,,,,,,,Lennestadt,,,,NW,2009.0,0.0,10.526315789473683,28.947368421052637,0.0,60.526315789473685,0.0,0.0,right_only
,,,,,,,,,Lennestadt,,,,NW,2014.0,0.0,10.526315789473683,28.947368421052637,0.0,52.63157894736842,0.0,7.89473684210526,right_only
,,,,,,,,,Lennestadt,,,,NW,2020.0,2.631578947368421,13.157894736842104,31.57894736842105,0.0,47.368421052631575,0.0,5.263157894736848,right_only
,,,,,,,,,Leonberg,,,,BW,2019.0,3.125,25.0,15.625,9.375,18.75,0.0,28.125,right_only
,,,,,,,,,Leonberg,,,,BW,2024.0,0.0,18.75,12.5,9.375,21.875,6.25,31.25,right_only
,,,,,,,,,Leutkirch im Allgäu,,,,BW,1999.0,0.0,0.0,5.88235294117647,0.0,52.94117647058824,0.0,41.17647058823529,right_only
,,,,,,,,,Leutkirch im Allgäu,,,,BW,2004.0,0.0,0.0,6.666666666666667,0.0,43.333333333333336,0.0,50.0,right_only
,,,,,,,,,Leutkirch im Allgäu,,,,BW,2009.0,0.0,0.0,5.714285714285714,0.0,37.142857142857146,0.0,57.14285714285714,right_only
,,,,,,,,,Leutkirch im Allgäu,,,,BW,2014.0,0.0,0.0,7.6923076923076925,0.0,34.61538461538461,0.0,57.692307692307686,right_only
,,,,,,,,,Leutkirch im Allgäu,,,,BW,2019.0,0.0,0.0,7.6923076923076925,0.0,30.76923076923077,0.0,61.53846153846154,right_only
,,,,,,,,,Leutkirch im Allgäu,,,,BW,2024.0,0.0,0.0,0.0,3.8461538461538463,34.61538461538461,0.0,61.53846153846154,right_only
,,,,,,,,,Leverkusen,,,,NW,1999.0,0.0,6.896551724137931,29.310344827586203,3.4482758620689653,46.55172413793103,0.0,13.793103448275868,right_only
,,,,,,,,,Lichtenfels,,,,BY,1990.0,0.0,6.666666666666667,30.0,0.0,43.333333333333336,0.0,19.99999999999999,right_only
,,,,,,,,,Lichtenfels,,,,BY,1996.0,0.0,6.666666666666667,36.66666666666666,0.0,40.0,0.0,16.66666666666667,right_only
,,,,,,,,,Lichtenfels,,,,BY,2002.0,0.0,3.333333333333333,30.0,0.0,46.66666666666666,0.0,19.99999999999999,right_only
,,,,,,,,,Lichtenfels,,,,BY,2008.0,0.0,6.666666666666667,26.666666666666668,0.0,40.0,0.0,26.66666666666666,right_only
,,,,,,,,,Lichtenfels,,,,BY,2014.0,0.0,10.0,30.0,0.0,30.0,0.0,30.0,right_only
,,,,,,,,,Lichtenfels,,,,BY,2020.0,0.0,13.333333333333334,26.666666666666668,0.0,26.666666666666668,3.333333333333333,29.99999999999999,right_only
,,,,,,,,,Lilienthal,,,,NI,2001.0,0.0,6.9,26.1,10.5,42.4,0.0,14.1,right_only
,,,,,,,,,Lilienthal,,,,NI,2006.0,0.0,17.5,27.9,14.8,35.9,0.0,4.0,right_only
,,,,,,,,,Lilienthal,,,,NI,2011.0,2.4,34.4,21.9,0.0,24.7,0.0,19.1,right_only
,,,,,,,,,Lilienthal,,,,NI,2016.0,5.3,16.3,26.6,4.3,37.9,0.0,14.9,right_only
,,,,,,,,,Lilienthal,,,,NI,2021.0,6.2,23.7,21.7,3.3,38.1,2.0,13.2,right_only
,,,,,,,,,Limbach-Oberfrohna,,,,SN,2019.0,9.8,4.5,3.7,4.1,24.5,16.8,36.6,right_only
,,,,,,,,,Limburg an der Lahn,,,,HE,2021.0,2.2222222222222223,20.0,26.666666666666668,6.666666666666667,40.0,4.444444444444445,0.0,right_only
,,,,,,,,,Lindau (Bodensee),,,,BY,1990.0,0.0,0.0,20.0,0.0,30.0,0.0,50.0,right_only
,,,,,,,,,Lindau (Bodensee),,,,BY,1996.0,0.0,0.0,16.666666666666664,0.0,33.33333333333333,0.0,50.0,right_only
,,,,,,,,,Lindlar,,,,NW,1999.0,0.0,8.333333333333332,27.77777777777778,8.333333333333332,55.55555555555556,0.0,0.0,right_only
,,,,,,,,,Lindlar,,,,NW,2004.0,0.0,11.11111111111111,27.77777777777778,8.333333333333332,52.77777777777778,0.0,0.0,right_only
,,,,,,,,,Lindlar,,,,NW,2009.0,0.0,13.88888888888889,22.22222222222222,11.11111111111111,52.77777777777778,0.0,0.0,right_only
,,,,,,,,,Lindlar,,,,NW,2014.0,0.0,13.88888888888889,27.77777777777778,5.555555555555555,52.77777777777778,0.0,0.0,right_only
,,,,,,,,,Lindlar,,,,NW,2020.0,0.0,22.22222222222222,27.77777777777778,5.555555555555555,44.44444444444444,0.0,0.0,right_only
,,,,,,,,,Lippstadt,,,,NW,1999.0,0.0,6.0,34.0,6.0,50.0,0.0,4.000000000000004,right_only
,,,,,,,,,Lippstadt,,,,NW,2004.0,0.0,6.0,32.0,12.0,42.0,0.0,8.000000000000007,right_only
,,,,,,,,,Lippstadt,,,,NW,2009.0,4.0,8.0,28.000000000000004,12.0,38.0,0.0,9.999999999999998,right_only
,,,,,,,,,Lippstadt,,,,NW,2014.0,4.0,8.0,34.0,4.0,38.0,0.0,12.0,right_only
,,,,,,,,,Lippstadt,,,,NW,2020.0,3.225806451612903,16.129032258064516,25.806451612903224,6.451612903225806,35.483870967741936,4.838709677419355,8.064516129032262,right_only
,,,,,,,,,Lohmar,,,,NW,1999.0,0.0,17.5,27.500000000000004,2.5,45.0,0.0,7.499999999999996,right_only
,,,,,,,,,Lohmar,,,,NW,2004.0,0.0,25.0,22.5,5.0,40.0,0.0,7.499999999999996,right_only
,,,,,,,,,Lohmar,,,,NW,2009.0,2.5,30.0,15.0,7.5,42.5,0.0,2.5000000000000133,right_only
,,,,,,,,,Lohmar,,,,NW,2014.0,0.0,27.500000000000004,20.0,2.5,42.5,0.0,7.5,right_only
,,,,,,,,,Lohmar,,,,NW,2020.0,0.0,35.0,12.5,5.0,40.0,0.0,7.499999999999996,right_only
,,,,,,,,,Lohne (Oldenburg),,,,NI,2001.0,0.0,4.0,15.5,4.8,69.6,0.0,6.0,right_only
,,,,,,,,,Lohne (Oldenburg),,,,NI,2006.0,0.0,3.8,16.7,3.5,72.5,0.0,3.5,right_only
,,,,,,,,,Lohne (Oldenburg),,,,NI,2011.0,1.4,0.0,19.6,2.3,66.0,0.0,12.1,right_only
,,,,,,,,,Lohne (Oldenburg),,,,NI,2016.0,1.9,4.3,17.2,1.5,60.4,6.2,16.6,right_only
,,,,,,,,,Lohne (Oldenburg),,,,NI,2021.0,0.0,7.0,18.6,0.0,54.0,3.5,20.4,right_only
,,,,,,,,,Luckenwalde,,,,BB,2014.0,35.714285714285715,0.0,32.142857142857146,3.571428571428571,21.428571428571427,0.0,7.142857142857139,right_only
,,,,,,,,,Ludwigsburg,,,,BW,1999.0,0.0,10.0,20.0,5.0,35.0,0.0,30.0,right_only
,,,,,,,,,Ludwigsfelde,,,,BB,2003.0,21.428571428571427,0.0,32.142857142857146,3.571428571428571,17.857142857142858,0.0,25.0,right_only
,,,,,,,,,Ludwigsfelde,,,,BB,2014.0,25.0,0.0,42.85714285714285,3.571428571428571,14.285714285714285,0.0,14.285714285714306,right_only
,,,,,,,,,Ludwigsfelde,,,,BB,2019.0,16.666666666666664,10.0,26.666666666666668,0.0,13.333333333333334,13.333333333333334,20.00000000000001,right_only
,,,,,,,,,Ludwigsfelde,,,,BB,2024.0,6.666666666666667,6.666666666666667,26.666666666666668,3.333333333333333,16.666666666666664,16.666666666666664,23.333333333333343,right_only
,,,,,,,,,Löhne,,,,NW,1999.0,0.0,0.0,50.0,2.272727272727273,43.18181818181818,0.0,4.545454545454541,right_only
,,,,,,,,,Löhne,,,,NW,2004.0,0.0,0.0,43.18181818181818,4.545454545454546,38.63636363636363,0.0,13.636363636363637,right_only
,,,,,,,,,Löhne,,,,NW,2009.0,4.545454545454546,6.8181818181818175,43.18181818181818,6.8181818181818175,31.818181818181817,0.0,6.818181818181834,right_only
,,,,,,,,,Löhne,,,,NW,2014.0,4.545454545454546,9.090909090909092,40.909090909090914,2.272727272727273,34.090909090909086,0.0,9.090909090909092,right_only
,,,,,,,,,Löhne,,,,NW,2020.0,4.166666666666666,14.583333333333334,45.83333333333333,2.083333333333333,25.0,0.0,8.333333333333337,right_only
,,,,,,,,,Lörrach,,,,BW,1999.0,0.0,11.11111111111111,24.444444444444443,2.2222222222222223,40.0,0.0,22.22222222222223,right_only
,,,,,,,,,Lörrach,,,,BW,2004.0,0.0,15.625,21.875,6.25,34.375,0.0,21.875,right_only
,,,,,,,,,Lörrach,,,,BW,2009.0,0.0,18.75,21.875,9.375,31.25,0.0,18.75,right_only
,,,,,,,,,Lörrach,,,,BW,2014.0,0.0,21.875,21.875,3.125,31.25,0.0,21.875,right_only
,,,,,,,,,Lörrach,,,,BW,2019.0,3.125,31.25,18.75,6.25,21.875,3.125,15.625,right_only
,,,,,,,,,Lörrach,,,,BW,2024.0,0.0,25.0,15.625,6.25,18.75,9.375,25.0,right_only
,,,,,,,,,Lübbecke,,,,NW,1999.0,0.0,5.263157894736842,36.84210526315789,5.263157894736842,42.10526315789473,0.0,10.526315789473696,right_only
,,,,,,,,,Lübbecke,,,,NW,2004.0,0.0,7.894736842105263,36.84210526315789,7.894736842105263,34.21052631578947,0.0,13.157894736842104,right_only
,,,,,,,,,Lübbecke,,,,NW,2009.0,0.0,7.894736842105263,39.47368421052632,7.894736842105263,36.84210526315789,0.0,7.8947368421052655,right_only
,,,,,,,,,Lübbecke,,,,NW,2014.0,0.0,7.894736842105263,42.10526315789473,5.263157894736842,28.947368421052637,0.0,15.789473684210536,right_only
,,,,,,,,,Lübbecke,,,,NW,2020.0,2.631578947368421,15.789473684210526,36.84210526315789,5.263157894736842,28.947368421052637,0.0,10.526315789473696,right_only
,,,,,,,,,Lüdenscheid,,,,NW,1999.0,0.0,6.0,34.0,4.0,48.0,0.0,8.000000000000007,right_only
,,,,,,,,,Lüdenscheid,,,,NW,2004.0,0.0,8.0,34.0,6.0,40.0,0.0,11.99999999999999,right_only
,,,,,,,,,Lüdenscheid,,,,NW,2009.0,4.0,8.0,38.0,10.0,32.0,0.0,8.000000000000007,right_only
,,,,,,,,,Lüdenscheid,,,,NW,2014.0,4.166666666666666,8.333333333333332,43.75,4.166666666666666,33.33333333333333,0.0,6.25,right_only
,,,,,,,,,Lüdenscheid,,,,NW,2020.0,4.3478260869565215,10.869565217391305,34.78260869565217,6.521739130434782,36.95652173913043,0.0,6.521739130434789,right_only
,,,,,,,,,Lüdinghausen,,,,NW,1999.0,0.0,8.333333333333332,22.22222222222222,5.555555555555555,63.888888888888886,0.0,1.1102230246251564e-14,right_only
,,,,,,,,,Lüdinghausen,,,,NW,2004.0,0.0,13.88888888888889,22.22222222222222,8.333333333333332,55.55555555555556,0.0,0.0,right_only
,,,,,,,,,Lüdinghausen,,,,NW,2009.0,0.0,15.0,15.0,10.0,45.0,0.0,14.999999999999991,right_only
,,,,,,,,,Lüdinghausen,,,,NW,2014.0,0.0,14.705882352941178,23.52941176470588,5.88235294117647,44.11764705882353,0.0,11.764705882352942,right_only
,,,,,,,,,Lüdinghausen,,,,NW,2020.0,0.0,23.52941176470588,14.705882352941178,8.823529411764707,50.0,0.0,2.941176470588236,right_only
,,,,,,,,,Lüneburg.Celle,,,,NI,2001.0,0.0,4.5,29.3,7.1,46.0,0.0,13.1,right_only
,,,,,,,,,Lüneburg.Celle,,,,NI,2006.0,0.0,4.9,30.3,8.7,44.6,0.0,11.5,right_only
,,,,,,,,,Lüneburg.Celle,,,,NI,2011.0,1.3,9.1,29.8,3.3,39.0,0.0,18.8,right_only
,,,,,,,,,Lüneburg.Celle,,,,NI,2016.0,1.2,7.6,27.4,4.5,37.5,6.4,23.0,right_only
,,,,,,,,,Lüneburg.Celle,,,,NI,2021.0,1.3,12.1,23.6,6.2,34.1,5.2,24.1,right_only
,,,,,,,,,Lünen,,,,NW,1999.0,0.0,6.0,44.0,2.0,46.0,0.0,2.0000000000000018,right_only
,,,,,,,,,Magdeburg,,,,SA,1994.0,27.093982751601235,10.54275777468514,32.37627161039162,3.880490576179541,21.41175030534616,0.0,4.694746981796314,right_only
,,,,,,,,,Magdeburg,,,,SA,1999.0,23.862760215882805,2.7439390045403926,30.24929324081213,1.9035380793283645,30.905936777178106,0.0,10.3345326822582,right_only
,,,,,,,,,Maintal,,,,HE,2021.0,0.0,22.22222222222222,22.22222222222222,11.11111111111111,24.444444444444443,4.444444444444445,15.555555555555555,right_only
,,,,,,,,,Markkleeberg,,,,SN,2019.0,12.0,15.8,23.8,7.7,25.6,15.2,0.0,right_only
,,,,,,,,,Marl,,,,NW,1999.0,0.0,6.0,38.0,2.0,44.0,0.0,9.999999999999998,right_only
,,,,,,,,,Marl,,,,NW,2004.0,2.0,6.0,38.0,6.0,32.0,0.0,15.999999999999991,right_only
,,,,,,,,,Marl,,,,NW,2009.0,6.0,2.0,38.0,6.0,28.000000000000004,0.0,20.0,right_only
,,,,,,,,,Marl,,,,NW,2014.0,4.166666666666666,4.166666666666666,43.75,2.083333333333333,29.166666666666668,0.0,16.66666666666667,right_only
,,,,,,,,,Marl,,,,NW,2020.0,2.272727272727273,9.090909090909092,36.36363636363637,4.545454545454546,27.27272727272727,9.090909090909092,11.363636363636363,right_only
,,,,,,,,,Mechernich,,,,NW,1999.0,0.0,3.125,25.0,3.125,43.75,0.0,25.0,right_only
,,,,,,,,,Mechernich,,,,NW,2004.0,0.0,6.25,21.875,6.25,46.875,0.0,18.75,right_only
,,,,,,,,,Mechernich,,,,NW,2009.0,3.125,9.375,21.875,6.25,40.625,0.0,18.75,right_only
,,,,,,,,,Mechernich,,,,NW,2014.0,3.125,9.375,21.875,6.25,40.625,0.0,18.75,right_only
,,,,,,,,,Mechernich,,,,NW,2020.0,2.631578947368421,13.157894736842104,18.421052631578945,5.263157894736842,42.10526315789473,5.263157894736842,13.157894736842124,right_only
,,,,,,,,,Meckenheim,,,,NW,1999.0,0.0,5.263157894736842,26.31578947368421,10.526315789473683,47.368421052631575,0.0,10.526315789473696,right_only
,,,,,,,,,Meckenheim,,,,NW,2004.0,0.0,7.5,25.0,7.5,47.5,0.0,12.5,right_only
,,,,,,,,,Meckenheim,,,,NW,2009.0,0.0,7.5,15.0,7.5,37.5,0.0,32.49999999999999,right_only
,,,,,,,,,Meckenheim,,,,NW,2014.0,0.0,7.894736842105263,18.421052631578945,5.263157894736842,44.73684210526316,0.0,23.684210526315795,right_only
,,,,,,,,,Meckenheim,,,,NW,2020.0,0.0,15.217391304347828,21.73913043478261,4.3478260869565215,41.30434782608695,0.0,17.391304347826097,right_only
,,,,,,,,,Meerbusch,,,,NW,1999.0,0.0,8.333333333333332,25.0,12.5,54.16666666666666,0.0,0.0,right_only
,,,,,,,,,Meerbusch,,,,NW,2004.0,0.0,12.5,20.833333333333336,14.583333333333334,52.083333333333336,0.0,0.0,right_only
,,,,,,,,,Meerbusch,,,,NW,2009.0,0.0,12.962962962962962,16.666666666666664,22.22222222222222,42.5925925925926,0.0,5.555555555555558,right_only
,,,,,,,,,Meerbusch,,,,NW,2014.0,1.9230769230769231,11.538461538461538,19.230769230769237,11.538461538461538,46.15384615384615,0.0,9.615384615384611,right_only
,,,,,,,,,Meerbusch,,,,NW,2020.0,1.6666666666666667,23.33333333333333,15.0,10.0,41.66666666666667,1.6666666666666667,6.666666666666654,right_only
,,,,,,,,,Meinerzhagen,,,,NW,1999.0,0.0,0.0,41.17647058823529,2.941176470588235,47.05882352941176,0.0,8.823529411764708,right_only
,,,,,,,,,Meinerzhagen,,,,NW,2004.0,0.0,0.0,38.23529411764706,8.823529411764707,41.17647058823529,0.0,11.764705882352944,right_only
,,,,,,,,,Meinerzhagen,,,,NW,2009.0,2.941176470588235,5.88235294117647,29.411764705882355,11.76470588235294,41.17647058823529,0.0,8.823529411764708,right_only
,,,,,,,,,Meinerzhagen,,,,NW,2014.0,2.631578947368421,7.894736842105263,23.684210526315788,10.526315789473683,44.73684210526316,0.0,10.526315789473683,right_only
,,,,,,,,,Meinerzhagen,,,,NW,2020.0,0.0,13.88888888888889,19.444444444444446,8.333333333333332,47.22222222222222,0.0,11.111111111111116,right_only
,,,,,,,,,Meiningen,,,,TH,1994.0,20.0,6.666666666666667,16.666666666666664,0.0,26.666666666666668,0.0,30.0,right_only
,,,,,,,,,Meiningen,,,,TH,1999.0,23.33333333333333,0.0,16.666666666666664,0.0,23.33333333333333,0.0,36.66666666666666,right_only
,,,,,,,,,Meißen,,,,SN,2019.0,10.2,0.0,4.0,9.6,15.7,18.9,41.6,right_only
,,,,,,,,,Melle,,,,NI,2001.0,0.0,8.9,35.8,9.0,46.2,0.0,0.0,right_only
,,,,,,,,,Melle,,,,NI,2006.0,0.0,9.3,37.3,8.6,44.9,0.0,0.0,right_only
,,,,,,,,,Melle,,,,NI,2011.0,0.0,18.3,37.5,4.2,40.0,0.0,0.0,right_only
,,,,,,,,,Melle,,,,NI,2016.0,1.4,13.5,28.8,6.0,42.7,0.0,9.0,right_only
,,,,,,,,,Melle,,,,NI,2021.0,1.8,19.1,29.2,7.4,35.6,1.2,8.7,right_only
,,,,,,,,,Memmingen,,,,BY,1990.0,0.0,0.0,27.500000000000004,0.0,30.0,0.0,42.5,right_only
,,,,,,,,,Memmingen,,,,BY,1996.0,0.0,7.5,27.500000000000004,0.0,35.0,0.0,30.0,right_only
,,,,,,,,,Memmingen,,,,BY,2002.0,0.0,7.5,25.0,0.0,40.0,0.0,27.499999999999996,right_only
,,,,,,,,,Memmingen,,,,BY,2008.0,0.0,7.5,22.5,5.0,32.5,0.0,32.49999999999999,right_only
,,,,,,,,,Memmingen,,,,BY,2014.0,0.0,7.5,20.0,2.5,30.0,0.0,39.99999999999999,right_only
,,,,,,,,,Memmingen,,,,BY,2020.0,2.5,12.5,17.5,5.0,25.0,5.0,32.49999999999999,right_only
,,,,,,,,,Menden (Sauerland),,,,NW,1999.0,0.0,8.0,26.0,0.0,60.0,0.0,6.000000000000005,right_only
,,,,,,,,,Menden (Sauerland),,,,NW,2004.0,0.0,11.11111111111111,24.074074074074076,11.11111111111111,46.2962962962963,0.0,7.4074074074074066,right_only
,,,,,,,,,Menden (Sauerland),,,,NW,2009.0,3.8461538461538463,13.461538461538462,23.07692307692308,15.384615384615383,40.38461538461539,0.0,3.846153846153844,right_only
,,,,,,,,,Menden (Sauerland),,,,NW,2014.0,4.166666666666666,12.5,27.08333333333333,6.25,45.83333333333333,0.0,4.166666666666671,right_only
,,,,,,,,,Menden (Sauerland),,,,NW,2020.0,3.333333333333333,21.666666666666668,18.33333333333333,11.666666666666666,36.66666666666666,5.0,3.333333333333321,right_only
,,,,,,,,,Meppen,,,,NI,2001.0,0.0,5.2,25.6,3.7,50.3,0.0,15.1,right_only
,,,,,,,,,Meppen,,,,NI,2006.0,0.0,5.5,24.8,4.1,54.3,0.0,11.3,right_only
,,,,,,,,,Meppen,,,,NI,2011.0,0.0,9.0,24.5,3.0,51.5,0.0,12.1,right_only
,,,,,,,,,Meppen,,,,NI,2016.0,0.0,8.4,24.2,4.5,44.6,0.0,18.3,right_only
,,,,,,,,,Meppen,,,,NI,2021.0,0.0,14.4,21.3,4.4,41.9,2.9,18.0,right_only
,,,,,,,,,Merseburg,,,,SA,1994.0,19.878514019037745,5.339086632838253,31.63450498166599,5.776139857031741,25.50464832030816,0.0,11.867106189118104,right_only
,,,,,,,,,Merseburg,,,,SA,1999.0,19.545513908841585,4.380305602716469,27.619171999477604,0.0,34.7107222149667,0.0,13.74428627399763,right_only
,,,,,,,,,Merseburg,,,,SA,2004.0,24.12735550777792,1.7231566965979512,22.11647906917921,6.038952826609333,33.922473757430126,0.0,12.07158214240546,right_only
,,,,,,,,,Merseburg,,,,SA,2007.0,24.74149498776541,2.90867471781514,24.745441629173573,3.6230168126924,28.86178861788618,0.0,15.119583234667305,right_only
,,,,,,,,,Merseburg,,,,SA,2014.0,23.410935824781745,4.3498238627661205,20.998621534691377,3.87884821565324,37.455965691530096,0.0,9.905804870577413,right_only
,,,,,,,,,Merseburg,,,,SA,2019.0,17.579761935367767,7.645833868935907,14.486978430213126,7.327043216700517,20.80623184307273,23.66249325140756,8.491657454302384,right_only
,,,,,,,,,Merseburg,,,,SA,2024.0,8.83631096088846,3.02131475477685,10.839024165919383,3.980133820790508,33.85528040284197,33.657538341266005,5.810397553516822,right_only
